"Titre de tracé : 10831980"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 10831980, SEN S/N: 10831980, LBL: Temperature 1)","Temp., °C (LGR S/N: 10831980, SEN S/N: 10831980, LBL: Temperature 2)","Temp., °C (LGR S/N: 10831980, SEN S/N: 10831980, LBL: Temperature 3)","Temp., °C (LGR S/N: 10831980, SEN S/N: 10831980, LBL: Temperature 4)","Hôte connecté (LGR S/N: 10831980)","Arrêté (LGR S/N: 10831980)","Fin de fichier (LGR S/N: 10831980)"
1,04/09/19 12:00:00 PM,15.985,16.301,17.269,17.854,,,
2,04/09/19 12:15:00 PM,16.496,17.262,18.408,18.912,,,
3,04/09/19 12:30:00 PM,16.412,15.154,15.822,17.696,,,
4,04/09/19 12:45:00 PM,15.563,14.319,14.725,16.384,,,
5,04/09/19 01:00:00 PM,15.170,14.153,14.492,15.909,,,
6,04/09/19 01:15:00 PM,16.707,16.332,17.495,22.775,,,
7,04/09/19 01:30:00 PM,20.503,25.337,30.359,24.360,,,
8,04/09/19 01:45:00 PM,23.802,28.751,33.233,27.590,,,
9,04/09/19 02:00:00 PM,19.587,17.367,19.523,20.616,,,
10,04/09/19 02:15:00 PM,14.895,13.440,15.628,19.514,,,
11,04/09/19 02:30:00 PM,9.998,10.271,10.875,15.320,,,
12,04/09/19 02:45:00 PM,9.829,10.101,10.672,16.522,,,
13,04/09/19 03:00:00 PM,9.775,10.044,10.620,16.049,,,
14,04/09/19 03:15:00 PM,9.749,10.015,10.608,16.999,,,
15,04/09/19 03:30:00 PM,9.734,9.998,10.611,16.298,,,
16,04/09/19 03:45:00 PM,9.725,9.986,10.623,17.574,,,
17,04/09/19 04:00:00 PM,9.718,9.978,10.641,18.085,,,
18,04/09/19 04:15:00 PM,9.714,9.974,10.664,17.122,,,
19,04/09/19 04:30:00 PM,9.711,9.970,10.690,16.702,,,
20,04/09/19 04:45:00 PM,9.708,9.967,10.718,15.979,,,
21,04/09/19 05:00:00 PM,9.706,9.967,10.747,16.512,,,
22,04/09/19 05:15:00 PM,9.705,9.967,10.779,15.578,,,
23,04/09/19 05:30:00 PM,9.705,9.969,10.811,15.445,,,
24,04/09/19 05:45:00 PM,9.705,9.970,10.843,14.622,,,
25,04/09/19 06:00:00 PM,9.705,9.972,10.876,14.381,,,
26,04/09/19 06:15:00 PM,9.705,9.975,10.908,14.616,,,
27,04/09/19 06:30:00 PM,9.705,9.980,10.940,14.698,,,
28,04/09/19 06:45:00 PM,9.706,9.984,10.972,14.208,,,
29,04/09/19 07:00:00 PM,9.708,9.989,11.001,13.943,,,
30,04/09/19 07:15:00 PM,9.708,9.993,11.029,13.416,,,
31,04/09/19 07:30:00 PM,9.709,10.000,11.055,12.981,,,
32,04/09/19 07:45:00 PM,9.711,10.006,11.078,12.603,,,
33,04/09/19 08:00:00 PM,9.712,10.012,11.099,12.087,,,
34,04/09/19 08:15:00 PM,9.714,10.020,11.119,11.690,,,
35,04/09/19 08:30:00 PM,9.715,10.027,11.136,11.186,,,
36,04/09/19 08:45:00 PM,9.718,10.035,11.149,10.861,,,
37,04/09/19 09:00:00 PM,9.720,10.043,11.161,10.678,,,
38,04/09/19 09:15:00 PM,9.721,10.052,11.171,10.387,,,
39,04/09/19 09:30:00 PM,9.725,10.059,11.177,9.972,,,
40,04/09/19 09:45:00 PM,9.726,10.069,11.178,9.685,,,
41,04/09/19 10:00:00 PM,9.729,10.078,11.178,9.458,,,
42,04/09/19 10:15:00 PM,9.732,10.087,11.175,9.242,,,
43,04/09/19 10:30:00 PM,9.735,10.096,11.169,9.004,,,
44,04/09/19 10:45:00 PM,9.738,10.106,11.161,8.934,,,
45,04/09/19 11:00:00 PM,9.741,10.115,11.151,8.880,,,
46,04/09/19 11:15:00 PM,9.745,10.124,11.137,8.736,,,
47,04/09/19 11:30:00 PM,9.748,10.132,11.122,8.473,,,
48,04/09/19 11:45:00 PM,9.751,10.141,11.105,8.223,,,
49,04/10/19 12:00:00 AM,9.755,10.150,11.085,7.985,,,
50,04/10/19 12:15:00 AM,9.758,10.158,11.065,7.813,,,
51,04/10/19 12:30:00 AM,9.761,10.167,11.043,7.643,,,
52,04/10/19 12:45:00 AM,9.766,10.175,11.020,7.501,,,
53,04/10/19 01:00:00 AM,9.769,10.182,10.994,7.376,,,
54,04/10/19 01:15:00 AM,9.774,10.190,10.968,7.185,,,
55,04/10/19 01:30:00 AM,9.778,10.196,10.940,7.081,,,
56,04/10/19 01:45:00 AM,9.781,10.204,10.912,6.965,,,
57,04/10/19 02:00:00 AM,9.786,10.210,10.883,6.829,,,
58,04/10/19 02:15:00 AM,9.791,10.214,10.852,6.707,,,
59,04/10/19 02:30:00 AM,9.795,10.221,10.820,6.623,,,
60,04/10/19 02:45:00 AM,9.798,10.225,10.788,6.553,,,
61,04/10/19 03:00:00 AM,9.803,10.230,10.754,6.461,,,
62,04/10/19 03:15:00 AM,9.808,10.234,10.722,6.827,,,
63,04/10/19 03:30:00 AM,9.812,10.237,10.687,7.174,,,
64,04/10/19 03:45:00 AM,9.817,10.240,10.654,7.596,,,
65,04/10/19 04:00:00 AM,9.820,10.243,10.620,7.854,,,
66,04/10/19 04:15:00 AM,9.824,10.245,10.586,7.974,,,
67,04/10/19 04:30:00 AM,9.829,10.248,10.553,8.053,,,
68,04/10/19 04:45:00 AM,9.834,10.250,10.521,8.166,,,
69,04/10/19 05:00:00 AM,9.837,10.250,10.488,8.240,,,
70,04/10/19 05:15:00 AM,9.841,10.250,10.458,8.335,,,
71,04/10/19 05:30:00 AM,9.844,10.250,10.429,8.399,,,
72,04/10/19 05:45:00 AM,9.849,10.250,10.401,8.431,,,
73,04/10/19 06:00:00 AM,9.852,10.248,10.375,8.476,,,
74,04/10/19 06:15:00 AM,9.857,10.248,10.351,8.517,,,
75,04/10/19 06:30:00 AM,9.860,10.245,10.328,8.534,,,
76,04/10/19 06:45:00 AM,9.863,10.243,10.305,8.559,,,
77,04/10/19 07:00:00 AM,9.868,10.240,10.285,8.595,,,
78,04/10/19 07:15:00 AM,9.871,10.239,10.265,8.610,,,
79,04/10/19 07:30:00 AM,9.874,10.236,10.247,8.674,,,
80,04/10/19 07:45:00 AM,9.877,10.231,10.228,8.823,,,
81,04/10/19 08:00:00 AM,9.880,10.228,10.211,8.981,,,
82,04/10/19 08:15:00 AM,9.883,10.225,10.196,9.078,,,
83,04/10/19 08:30:00 AM,9.884,10.221,10.181,9.197,,,
84,04/10/19 08:45:00 AM,9.888,10.216,10.167,9.420,,,
85,04/10/19 09:00:00 AM,9.891,10.211,10.153,9.669,,,
86,04/10/19 09:15:00 AM,9.892,10.208,10.141,9.769,,,
87,04/10/19 09:30:00 AM,9.894,10.204,10.130,10.075,,,
88,04/10/19 09:45:00 AM,9.897,10.198,10.121,10.205,,,
89,04/10/19 10:00:00 AM,9.898,10.193,10.112,10.342,,,
90,04/10/19 10:15:00 AM,9.900,10.188,10.106,10.722,,,
91,04/10/19 10:30:00 AM,9.901,10.184,10.099,11.046,,,
92,04/10/19 10:45:00 AM,9.903,10.179,10.095,11.446,,,
93,04/10/19 11:00:00 AM,9.904,10.173,10.093,11.598,,,
94,04/10/19 11:15:00 AM,9.906,10.168,10.092,11.850,,,
95,04/10/19 11:30:00 AM,9.907,10.164,10.093,12.341,,,
96,04/10/19 11:45:00 AM,9.909,10.159,10.096,12.717,,,
97,04/10/19 12:00:00 PM,9.909,10.155,10.101,12.755,,,
98,04/10/19 12:15:00 PM,9.911,10.148,10.109,12.689,,,
99,04/10/19 12:30:00 PM,9.911,10.144,10.118,12.760,,,
100,04/10/19 12:45:00 PM,9.912,10.139,10.129,13.735,,,
101,04/10/19 01:00:00 PM,9.912,10.135,10.142,14.051,,,
102,04/10/19 01:15:00 PM,9.912,10.130,10.158,16.810,,,
103,04/10/19 01:30:00 PM,9.914,10.127,10.176,17.204,,,
104,04/10/19 01:45:00 PM,9.914,10.122,10.198,16.394,,,
105,04/10/19 02:00:00 PM,9.914,10.119,10.221,18.778,,,
106,04/10/19 02:15:00 PM,9.914,10.115,10.247,17.776,,,
107,04/10/19 02:30:00 PM,9.914,10.112,10.276,17.431,,,
108,04/10/19 02:45:00 PM,9.914,10.109,10.308,19.769,,,
109,04/10/19 03:00:00 PM,9.914,10.106,10.343,16.366,,,
110,04/10/19 03:15:00 PM,9.914,10.102,10.381,15.267,,,
111,04/10/19 03:30:00 PM,9.914,10.101,10.421,15.143,,,
112,04/10/19 03:45:00 PM,9.914,10.099,10.462,15.293,,,
113,04/10/19 04:00:00 PM,9.914,10.098,10.507,14.958,,,
114,04/10/19 04:15:00 PM,9.914,10.096,10.550,14.726,,,
115,04/10/19 04:30:00 PM,9.914,10.096,10.592,14.683,,,
116,04/10/19 04:45:00 PM,9.914,10.096,10.634,14.792,,,
117,04/10/19 05:00:00 PM,9.914,10.096,10.673,14.429,,,
118,04/10/19 05:15:00 PM,9.914,10.098,10.710,14.194,,,
119,04/10/19 05:30:00 PM,9.914,10.099,10.745,13.817,,,
120,04/10/19 05:45:00 PM,9.914,10.101,10.779,13.763,,,
121,04/10/19 06:00:00 PM,9.914,10.104,10.809,13.897,,,
122,04/10/19 06:15:00 PM,9.914,10.107,10.838,13.500,,,
123,04/10/19 06:30:00 PM,9.914,10.110,10.866,13.105,,,
124,04/10/19 06:45:00 PM,9.914,10.115,10.890,12.915,,,
125,04/10/19 07:00:00 PM,9.914,10.119,10.913,12.888,,,
126,04/10/19 07:15:00 PM,9.914,10.124,10.933,12.615,,,
127,04/10/19 07:30:00 PM,9.914,10.129,10.951,12.292,,,
128,04/10/19 07:45:00 PM,9.914,10.135,10.968,12.157,,,
129,04/10/19 08:00:00 PM,9.915,10.141,10.983,12.106,,,
130,04/10/19 08:15:00 PM,9.915,10.147,10.995,12.000,,,
131,04/10/19 08:30:00 PM,9.917,10.153,11.008,11.854,,,
132,04/10/19 08:45:00 PM,9.917,10.159,11.017,11.651,,,
133,04/10/19 09:00:00 PM,9.918,10.167,11.024,11.505,,,
134,04/10/19 09:15:00 PM,9.918,10.173,11.030,11.399,,,
135,04/10/19 09:30:00 PM,9.920,10.181,11.033,11.184,,,
136,04/10/19 09:45:00 PM,9.921,10.188,11.038,11.198,,,
137,04/10/19 10:00:00 PM,9.923,10.194,11.040,11.224,,,
138,04/10/19 10:15:00 PM,9.924,10.202,11.040,11.224,,,
139,04/10/19 10:30:00 PM,9.926,10.210,11.040,11.204,,,
140,04/10/19 10:45:00 PM,9.927,10.216,11.038,11.167,,,
141,04/10/19 11:00:00 PM,9.929,10.224,11.035,11.114,,,
142,04/10/19 11:15:00 PM,9.932,10.230,11.032,10.977,,,
143,04/10/19 11:30:00 PM,9.934,10.237,11.027,10.892,,,
144,04/10/19 11:45:00 PM,9.935,10.243,11.023,10.753,,,
145,04/11/19 12:00:00 AM,9.938,10.251,11.017,10.716,,,
146,04/11/19 12:15:00 AM,9.940,10.257,11.011,10.654,,,
147,04/11/19 12:30:00 AM,9.943,10.263,11.005,10.569,,,
148,04/11/19 12:45:00 AM,9.946,10.270,10.997,10.507,,,
149,04/11/19 01:00:00 AM,9.947,10.276,10.989,10.455,,,
150,04/11/19 01:15:00 AM,9.950,10.282,10.980,10.386,,,
151,04/11/19 01:30:00 AM,9.954,10.286,10.971,10.300,,,
152,04/11/19 01:45:00 AM,9.955,10.293,10.962,10.191,,,
153,04/11/19 02:00:00 AM,9.958,10.297,10.953,10.107,,,
154,04/11/19 02:15:00 AM,9.961,10.302,10.942,10.043,,,
155,04/11/19 02:30:00 AM,9.964,10.308,10.931,9.992,,,
156,04/11/19 02:45:00 AM,9.967,10.312,10.921,9.854,,,
157,04/11/19 03:00:00 AM,9.970,10.316,10.908,9.620,,,
158,04/11/19 03:15:00 AM,9.972,10.320,10.896,9.490,,,
159,04/11/19 03:30:00 AM,9.975,10.325,10.884,9.189,,,
160,04/11/19 03:45:00 AM,9.978,10.328,10.870,8.852,,,
161,04/11/19 04:00:00 AM,9.981,10.331,10.857,8.689,,,
162,04/11/19 04:15:00 AM,9.984,10.335,10.841,8.556,,,
163,04/11/19 04:30:00 AM,9.987,10.338,10.826,8.399,,,
164,04/11/19 04:45:00 AM,9.990,10.342,10.811,8.179,,,
165,04/11/19 05:00:00 AM,9.993,10.343,10.794,7.946,,,
166,04/11/19 05:15:00 AM,9.997,10.346,10.776,7.618,,,
167,04/11/19 05:30:00 AM,10.000,10.348,10.757,7.520,,,
168,04/11/19 05:45:00 AM,10.003,10.351,10.738,7.442,,,
169,04/11/19 06:00:00 AM,10.004,10.352,10.716,7.281,,,
170,04/11/19 06:15:00 AM,10.007,10.354,10.695,7.102,,,
171,04/11/19 06:30:00 AM,10.010,10.355,10.672,6.955,,,
172,04/11/19 06:45:00 AM,10.013,10.357,10.647,6.808,,,
173,04/11/19 07:00:00 AM,10.017,10.357,10.623,6.661,,,
174,04/11/19 07:15:00 AM,10.018,10.358,10.597,6.561,,,
175,04/11/19 07:30:00 AM,10.021,10.358,10.569,6.525,,,
176,04/11/19 07:45:00 AM,10.024,10.358,10.542,6.495,,,
177,04/11/19 08:00:00 AM,10.027,10.358,10.514,6.712,,,
178,04/11/19 08:15:00 AM,10.029,10.358,10.485,6.971,,,
179,04/11/19 08:30:00 AM,10.032,10.357,10.456,7.326,,,
180,04/11/19 08:45:00 AM,10.033,10.357,10.427,7.651,,,
181,04/11/19 09:00:00 AM,10.036,10.355,10.398,7.970,,,
182,04/11/19 09:15:00 AM,10.038,10.354,10.369,8.364,,,
183,04/11/19 09:30:00 AM,10.041,10.352,10.342,8.767,,,
184,04/11/19 09:45:00 AM,10.043,10.349,10.314,9.165,,,
185,04/11/19 10:00:00 AM,10.046,10.348,10.288,9.521,,,
186,04/11/19 10:15:00 AM,10.047,10.345,10.265,10.136,,,
187,04/11/19 10:30:00 AM,10.049,10.342,10.242,10.799,,,
188,04/11/19 10:45:00 AM,10.050,10.338,10.222,11.221,,,
189,04/11/19 11:00:00 AM,10.052,10.334,10.204,11.535,,,
190,04/11/19 11:15:00 AM,10.053,10.331,10.188,11.913,,,
191,04/11/19 11:30:00 AM,10.055,10.326,10.176,11.984,,,
192,04/11/19 11:45:00 AM,10.056,10.322,10.167,12.283,,,
193,04/11/19 12:00:00 PM,10.058,10.317,10.159,12.045,,,
194,04/11/19 12:15:00 PM,10.059,10.312,10.155,12.338,,,
195,04/11/19 12:30:00 PM,10.061,10.308,10.153,13.258,,,
196,04/11/19 12:45:00 PM,10.063,10.303,10.155,14.376,,,
197,04/11/19 01:00:00 PM,10.063,10.297,10.161,15.500,,,
198,04/11/19 01:15:00 PM,10.064,10.293,10.168,16.353,,,
199,04/11/19 01:30:00 PM,10.064,10.288,10.179,16.927,,,
200,04/11/19 01:45:00 PM,10.066,10.282,10.193,17.134,,,
201,04/11/19 02:00:00 PM,10.066,10.277,10.210,17.199,,,
202,04/11/19 02:15:00 PM,10.066,10.273,10.230,16.662,,,
203,04/11/19 02:30:00 PM,10.067,10.266,10.251,15.904,,,
204,04/11/19 02:45:00 PM,10.067,10.262,10.276,15.815,,,
205,04/11/19 03:00:00 PM,10.067,10.257,10.302,18.632,,,
206,04/11/19 03:15:00 PM,10.067,10.254,10.331,19.558,,,
207,04/11/19 03:30:00 PM,10.067,10.250,10.363,19.304,,,
208,04/11/19 03:45:00 PM,10.067,10.247,10.397,19.297,,,
209,04/11/19 04:00:00 PM,10.067,10.243,10.432,18.686,,,
210,04/11/19 04:15:00 PM,10.067,10.240,10.469,18.906,,,
211,04/11/19 04:30:00 PM,10.066,10.237,10.510,18.611,,,
212,04/11/19 04:45:00 PM,10.066,10.236,10.553,18.369,,,
213,04/11/19 05:00:00 PM,10.066,10.234,10.597,17.775,,,
214,04/11/19 05:15:00 PM,10.066,10.233,10.643,17.335,,,
215,04/11/19 05:30:00 PM,10.066,10.231,10.690,16.938,,,
216,04/11/19 05:45:00 PM,10.064,10.231,10.738,16.435,,,
217,04/11/19 06:00:00 PM,10.064,10.233,10.785,15.736,,,
218,04/11/19 06:15:00 PM,10.064,10.233,10.831,15.242,,,
219,04/11/19 06:30:00 PM,10.064,10.234,10.875,14.750,,,
220,04/11/19 06:45:00 PM,10.063,10.236,10.919,14.017,,,
221,04/11/19 07:00:00 PM,10.063,10.239,10.959,13.333,,,
222,04/11/19 07:15:00 PM,10.063,10.242,10.997,12.862,,,
223,04/11/19 07:30:00 PM,10.063,10.247,11.032,12.242,,,
224,04/11/19 07:45:00 PM,10.063,10.251,11.062,11.775,,,
225,04/11/19 08:00:00 PM,10.063,10.256,11.090,11.268,,,
226,04/11/19 08:15:00 PM,10.063,10.262,11.113,10.832,,,
227,04/11/19 08:30:00 PM,10.063,10.268,11.131,10.453,,,
228,04/11/19 08:45:00 PM,10.063,10.274,11.146,10.116,,,
229,04/11/19 09:00:00 PM,10.064,10.280,11.157,9.849,,,
230,04/11/19 09:15:00 PM,10.064,10.288,11.164,9.552,,,
231,04/11/19 09:30:00 PM,10.064,10.296,11.167,9.253,,,
232,04/11/19 09:45:00 PM,10.066,10.303,11.166,9.018,,,
233,04/11/19 10:00:00 PM,10.066,10.311,11.161,8.818,,,
234,04/11/19 10:15:00 PM,10.067,10.319,11.155,8.694,,,
235,04/11/19 10:30:00 PM,10.069,10.326,11.145,8.520,,,
236,04/11/19 10:45:00 PM,10.070,10.335,11.131,8.338,,,
237,04/11/19 11:00:00 PM,10.072,10.343,11.116,8.177,,,
238,04/11/19 11:15:00 PM,10.073,10.351,11.097,8.021,,,
239,04/11/19 11:30:00 PM,10.075,10.358,11.078,7.701,,,
240,04/11/19 11:45:00 PM,10.076,10.366,11.056,7.575,,,
241,04/12/19 12:00:00 AM,10.078,10.374,11.032,7.555,,,
242,04/12/19 12:15:00 AM,10.079,10.380,11.008,7.406,,,
243,04/12/19 12:30:00 AM,10.083,10.387,10.980,7.263,,,
244,04/12/19 12:45:00 AM,10.084,10.394,10.953,7.167,,,
245,04/12/19 01:00:00 AM,10.087,10.400,10.924,7.110,,,
246,04/12/19 01:15:00 AM,10.089,10.404,10.895,7.009,,,
247,04/12/19 01:30:00 AM,10.092,10.410,10.863,6.908,,,
248,04/12/19 01:45:00 AM,10.095,10.415,10.832,6.837,,,
249,04/12/19 02:00:00 AM,10.096,10.418,10.800,6.751,,,
250,04/12/19 02:15:00 AM,10.099,10.423,10.768,6.674,,,
251,04/12/19 02:30:00 AM,10.102,10.426,10.735,6.485,,,
252,04/12/19 02:45:00 AM,10.106,10.429,10.701,6.244,,,
253,04/12/19 03:00:00 AM,10.109,10.432,10.667,5.786,,,
254,04/12/19 03:15:00 AM,10.110,10.433,10.634,5.720,,,
255,04/12/19 03:30:00 AM,10.113,10.435,10.599,5.322,,,
256,04/12/19 03:45:00 AM,10.116,10.435,10.563,5.060,,,
257,04/12/19 04:00:00 AM,10.119,10.436,10.528,4.929,,,
258,04/12/19 04:15:00 AM,10.121,10.436,10.492,4.825,,,
259,04/12/19 04:30:00 AM,10.124,10.436,10.456,4.808,,,
260,04/12/19 04:45:00 AM,10.127,10.435,10.418,4.876,,,
261,04/12/19 05:00:00 AM,10.130,10.433,10.380,4.512,,,
262,04/12/19 05:15:00 AM,10.132,10.432,10.342,4.291,,,
263,04/12/19 05:30:00 AM,10.135,10.430,10.302,4.290,,,
264,04/12/19 05:45:00 AM,10.136,10.427,10.262,4.286,,,
265,04/12/19 06:00:00 AM,10.139,10.424,10.222,4.025,,,
266,04/12/19 06:15:00 AM,10.141,10.421,10.181,3.925,,,
267,04/12/19 06:30:00 AM,10.142,10.418,10.139,3.788,,,
268,04/12/19 06:45:00 AM,10.145,10.413,10.098,3.636,,,
269,04/12/19 07:00:00 AM,10.147,10.409,10.056,3.500,,,
270,04/12/19 07:15:00 AM,10.148,10.404,10.015,3.487,,,
271,04/12/19 07:30:00 AM,10.150,10.398,9.972,3.604,,,
272,04/12/19 07:45:00 AM,10.152,10.394,9.931,3.825,,,
273,04/12/19 08:00:00 AM,10.153,10.387,9.888,4.051,,,
274,04/12/19 08:15:00 AM,10.155,10.380,9.844,4.464,,,
275,04/12/19 08:30:00 AM,10.156,10.374,9.803,4.939,,,
276,04/12/19 08:45:00 AM,10.156,10.366,9.761,5.383,,,
277,04/12/19 09:00:00 AM,10.158,10.358,9.720,5.819,,,
278,04/12/19 09:15:00 AM,10.158,10.351,9.680,6.283,,,
279,04/12/19 09:30:00 AM,10.159,10.342,9.641,6.778,,,
280,04/12/19 09:45:00 AM,10.159,10.334,9.606,7.266,,,
281,04/12/19 10:00:00 AM,10.159,10.325,9.572,8.040,,,
282,04/12/19 10:15:00 AM,10.159,10.316,9.541,8.685,,,
283,04/12/19 10:30:00 AM,10.161,10.305,9.512,9.250,,,
284,04/12/19 10:45:00 AM,10.159,10.296,9.487,9.820,,,
285,04/12/19 11:00:00 AM,10.159,10.285,9.466,10.314,,,
286,04/12/19 11:15:00 AM,10.159,10.274,9.447,10.605,,,
287,04/12/19 11:30:00 AM,10.159,10.263,9.433,11.157,,,
288,04/12/19 11:45:00 AM,10.158,10.253,9.424,11.731,,,
289,04/12/19 12:00:00 PM,10.158,10.242,9.418,12.660,,,
290,04/12/19 12:15:00 PM,10.156,10.231,9.416,13.781,,,
291,04/12/19 12:30:00 PM,10.155,10.219,9.421,14.698,,,
292,04/12/19 12:45:00 PM,10.153,10.208,9.430,15.848,,,
293,04/12/19 01:00:00 PM,10.152,10.198,9.444,17.057,,,
294,04/12/19 01:15:00 PM,10.150,10.185,9.464,17.764,,,
295,04/12/19 01:30:00 PM,10.148,10.175,9.489,18.252,,,
296,04/12/19 01:45:00 PM,10.147,10.164,9.520,18.903,,,
297,04/12/19 02:00:00 PM,10.144,10.153,9.555,18.570,,,
298,04/12/19 02:15:00 PM,10.142,10.144,9.595,17.150,,,
299,04/12/19 02:30:00 PM,10.139,10.133,9.638,18.047,,,
300,04/12/19 02:45:00 PM,10.138,10.124,9.688,18.298,,,
301,04/12/19 03:00:00 PM,10.135,10.115,9.738,17.895,,,
302,04/12/19 03:15:00 PM,10.132,10.107,9.792,17.449,,,
303,04/12/19 03:30:00 PM,10.129,10.098,9.849,16.513,,,
304,04/12/19 03:45:00 PM,10.127,10.092,9.906,16.308,,,
305,04/12/19 04:00:00 PM,10.124,10.086,9.964,16.037,,,
306,04/12/19 04:15:00 PM,10.121,10.079,10.021,15.543,,,
307,04/12/19 04:30:00 PM,10.118,10.075,10.079,15.087,,,
308,04/12/19 04:45:00 PM,10.115,10.070,10.135,16.089,,,
309,04/12/19 05:00:00 PM,10.112,10.067,10.188,15.405,,,
310,04/12/19 05:15:00 PM,10.109,10.064,10.240,14.623,,,
311,04/12/19 05:30:00 PM,10.106,10.063,10.291,14.382,,,
312,04/12/19 05:45:00 PM,10.102,10.061,10.337,13.985,,,
313,04/12/19 06:00:00 PM,10.099,10.061,10.383,13.406,,,
314,04/12/19 06:15:00 PM,10.096,10.061,10.424,13.236,,,
315,04/12/19 06:30:00 PM,10.095,10.063,10.464,13.029,,,
316,04/12/19 06:45:00 PM,10.092,10.066,10.499,12.536,,,
317,04/12/19 07:00:00 PM,10.089,10.067,10.533,12.116,,,
318,04/12/19 07:15:00 PM,10.086,10.072,10.562,11.771,,,
319,04/12/19 07:30:00 PM,10.084,10.075,10.588,11.475,,,
320,04/12/19 07:45:00 PM,10.081,10.079,10.611,11.169,,,
321,04/12/19 08:00:00 PM,10.079,10.084,10.631,10.760,,,
322,04/12/19 08:15:00 PM,10.078,10.090,10.646,10.372,,,
323,04/12/19 08:30:00 PM,10.076,10.095,10.660,9.924,,,
324,04/12/19 08:45:00 PM,10.073,10.101,10.669,9.554,,,
325,04/12/19 09:00:00 PM,10.072,10.107,10.675,9.254,,,
326,04/12/19 09:15:00 PM,10.072,10.115,10.676,8.988,,,
327,04/12/19 09:30:00 PM,10.070,10.121,10.676,8.688,,,
328,04/12/19 09:45:00 PM,10.069,10.127,10.673,8.411,,,
329,04/12/19 10:00:00 PM,10.069,10.135,10.667,8.216,,,
330,04/12/19 10:15:00 PM,10.067,10.141,10.658,8.131,,,
331,04/12/19 10:30:00 PM,10.067,10.148,10.647,8.045,,,
332,04/12/19 10:45:00 PM,10.067,10.155,10.634,8.006,,,
333,04/12/19 11:00:00 PM,10.066,10.161,10.617,7.934,,,
334,04/12/19 11:15:00 PM,10.066,10.168,10.599,7.851,,,
335,04/12/19 11:30:00 PM,10.067,10.175,10.579,7.832,,,
336,04/12/19 11:45:00 PM,10.067,10.181,10.559,7.787,,,
337,04/13/19 12:00:00 AM,10.067,10.187,10.536,7.687,,,
338,04/13/19 12:15:00 AM,10.067,10.191,10.513,7.624,,,
339,04/13/19 12:30:00 AM,10.069,10.198,10.490,7.519,,,
340,04/13/19 12:45:00 AM,10.069,10.202,10.466,7.337,,,
341,04/13/19 01:00:00 AM,10.070,10.207,10.441,7.269,,,
342,04/13/19 01:15:00 AM,10.070,10.210,10.415,7.055,,,
343,04/13/19 01:30:00 AM,10.072,10.214,10.389,6.808,,,
344,04/13/19 01:45:00 AM,10.073,10.217,10.363,6.431,,,
345,04/13/19 02:00:00 AM,10.073,10.221,10.335,6.081,,,
346,04/13/19 02:15:00 AM,10.075,10.222,10.308,5.805,,,
347,04/13/19 02:30:00 AM,10.076,10.225,10.280,5.518,,,
348,04/13/19 02:45:00 AM,10.078,10.227,10.253,5.193,,,
349,04/13/19 03:00:00 AM,10.079,10.228,10.222,4.909,,,
350,04/13/19 03:15:00 AM,10.079,10.228,10.191,4.639,,,
351,04/13/19 03:30:00 AM,10.081,10.230,10.161,4.538,,,
352,04/13/19 03:45:00 AM,10.083,10.230,10.127,4.420,,,
353,04/13/19 04:00:00 AM,10.084,10.230,10.093,4.299,,,
354,04/13/19 04:15:00 AM,10.086,10.228,10.058,4.337,,,
355,04/13/19 04:30:00 AM,10.086,10.228,10.023,4.337,,,
356,04/13/19 04:45:00 AM,10.087,10.227,9.986,4.130,,,
357,04/13/19 05:00:00 AM,10.089,10.224,9.947,3.984,,,
358,04/13/19 05:15:00 AM,10.090,10.222,9.909,4.022,,,
359,04/13/19 05:30:00 AM,10.090,10.219,9.869,3.983,,,
360,04/13/19 05:45:00 AM,10.092,10.216,9.831,3.966,,,
361,04/13/19 06:00:00 AM,10.093,10.213,9.791,3.881,,,
362,04/13/19 06:15:00 AM,10.093,10.210,9.751,3.719,,,
363,04/13/19 06:30:00 AM,10.095,10.205,9.711,3.722,,,
364,04/13/19 06:45:00 AM,10.095,10.201,9.669,3.610,,,
365,04/13/19 07:00:00 AM,10.095,10.196,9.629,3.554,,,
366,04/13/19 07:15:00 AM,10.096,10.190,9.589,3.538,,,
367,04/13/19 07:30:00 AM,10.096,10.184,9.549,3.622,,,
368,04/13/19 07:45:00 AM,10.096,10.178,9.509,3.707,,,
369,04/13/19 08:00:00 AM,10.096,10.171,9.469,3.866,,,
370,04/13/19 08:15:00 AM,10.096,10.165,9.430,4.185,,,
371,04/13/19 08:30:00 AM,10.096,10.158,9.390,4.535,,,
372,04/13/19 08:45:00 AM,10.096,10.150,9.352,4.913,,,
373,04/13/19 09:00:00 AM,10.096,10.142,9.315,5.337,,,
374,04/13/19 09:15:00 AM,10.096,10.133,9.278,5.703,,,
375,04/13/19 09:30:00 AM,10.096,10.125,9.242,6.107,,,
376,04/13/19 09:45:00 AM,10.095,10.116,9.208,6.577,,,
377,04/13/19 10:00:00 AM,10.095,10.107,9.176,7.190,,,
378,04/13/19 10:15:00 AM,10.093,10.096,9.146,7.870,,,
379,04/13/19 10:30:00 AM,10.093,10.087,9.120,8.419,,,
380,04/13/19 10:45:00 AM,10.092,10.076,9.095,8.895,,,
381,04/13/19 11:00:00 AM,10.090,10.066,9.075,9.435,,,
