"Titre de tracé : 10848908"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 10848908, SEN S/N: 10848908, LBL: Temperature 1)","Temp., °C (LGR S/N: 10848908, SEN S/N: 10848908, LBL: Temperature 2)","Temp., °C (LGR S/N: 10848908, SEN S/N: 10848908, LBL: Temperature 3)","Temp., °C (LGR S/N: 10848908, SEN S/N: 10848908, LBL: Temperature 4)","Hôte connecté (LGR S/N: 10848908)","Arrêté (LGR S/N: 10848908)","Fin de fichier (LGR S/N: 10848908)"
67,04/10/19 04:30:00 AM,10.657,11.207,11.751,9.129,,,
68,04/10/19 04:45:00 AM,10.660,11.207,11.719,9.183,,,
69,04/10/19 05:00:00 AM,10.664,11.207,11.687,9.230,,,
70,04/10/19 05:15:00 AM,10.667,11.207,11.657,9.273,,,
71,04/10/19 05:30:00 AM,10.672,11.206,11.625,9.302,,,
72,04/10/19 05:45:00 AM,10.676,11.204,11.595,9.327,,,
73,04/10/19 06:00:00 AM,10.680,11.203,11.566,9.345,,,
74,04/10/19 06:15:00 AM,10.683,11.199,11.537,9.370,,,
75,04/10/19 06:30:00 AM,10.687,11.196,11.508,9.387,,,
76,04/10/19 06:45:00 AM,10.690,11.193,11.481,9.404,,,
77,04/10/19 07:00:00 AM,10.693,11.190,11.453,9.418,,,
78,04/10/19 07:15:00 AM,10.696,11.186,11.428,9.426,,,
79,04/10/19 07:30:00 AM,10.699,11.181,11.402,9.455,,,
80,04/10/19 07:45:00 AM,10.702,11.177,11.377,9.515,,,
81,04/10/19 08:00:00 AM,10.705,11.171,11.355,9.606,,,
82,04/10/19 08:15:00 AM,10.709,11.166,11.332,9.686,,,
83,04/10/19 08:30:00 AM,10.712,11.160,11.309,9.768,,,
84,04/10/19 08:45:00 AM,10.715,11.154,11.288,9.917,,,
85,04/10/19 09:00:00 AM,10.716,11.148,11.266,10.072,,,
86,04/10/19 09:15:00 AM,10.719,11.142,11.247,10.162,,,
87,04/10/19 09:30:00 AM,10.721,11.136,11.228,10.403,,,
88,04/10/19 09:45:00 AM,10.722,11.128,11.210,10.594,,,
89,04/10/19 10:00:00 AM,10.724,11.122,11.193,10.705,,,
90,04/10/19 10:15:00 AM,10.727,11.114,11.177,10.873,,,
91,04/10/19 10:30:00 AM,10.728,11.107,11.163,11.058,,,
92,04/10/19 10:45:00 AM,10.730,11.100,11.149,11.358,,,
93,04/10/19 11:00:00 AM,10.730,11.093,11.137,11.614,,,
94,04/10/19 11:15:00 AM,10.731,11.085,11.126,11.875,,,
95,04/10/19 11:30:00 AM,10.733,11.079,11.116,12.230,,,
96,04/10/19 11:45:00 AM,10.733,11.072,11.108,12.496,,,
97,04/10/19 12:00:00 PM,10.735,11.064,11.102,12.630,,,
98,04/10/19 12:15:00 PM,10.735,11.056,11.097,12.668,,,
99,04/10/19 12:30:00 PM,10.736,11.050,11.094,12.708,,,
100,04/10/19 12:45:00 PM,10.736,11.043,11.093,13.252,,,
101,04/10/19 01:00:00 PM,10.736,11.037,11.093,13.544,,,
102,04/10/19 01:15:00 PM,10.736,11.029,11.096,14.837,,,
103,04/10/19 01:30:00 PM,10.736,11.023,11.100,15.672,,,
104,04/10/19 01:45:00 PM,10.736,11.017,11.107,15.934,,,
105,04/10/19 02:00:00 PM,10.736,11.011,11.116,17.445,,,
106,04/10/19 02:15:00 PM,10.736,11.005,11.126,17.356,,,
107,04/10/19 02:30:00 PM,10.736,10.998,11.140,17.532,,,
108,04/10/19 02:45:00 PM,10.735,10.992,11.157,18.946,,,
109,04/10/19 03:00:00 PM,10.735,10.988,11.177,17.602,,,
110,04/10/19 03:15:00 PM,10.735,10.983,11.199,16.942,,,
111,04/10/19 03:30:00 PM,10.733,10.979,11.227,16.579,,,
112,04/10/19 03:45:00 PM,10.733,10.974,11.256,16.446,,,
113,04/10/19 04:00:00 PM,10.731,10.971,11.288,16.339,,,
114,04/10/19 04:15:00 PM,10.731,10.966,11.321,16.183,,,
115,04/10/19 04:30:00 PM,10.730,10.965,11.356,16.080,,,
116,04/10/19 04:45:00 PM,10.730,10.962,11.391,16.113,,,
117,04/10/19 05:00:00 PM,10.728,10.960,11.428,15.962,,,
118,04/10/19 05:15:00 PM,10.728,10.959,11.464,15.892,,,
119,04/10/19 05:30:00 PM,10.727,10.959,11.499,15.643,,,
120,04/10/19 05:45:00 PM,10.725,10.959,11.534,15.502,,,
121,04/10/19 06:00:00 PM,10.725,10.960,11.567,15.508,,,
122,04/10/19 06:15:00 PM,10.724,10.962,11.599,15.293,,,
123,04/10/19 06:30:00 PM,10.724,10.963,11.628,15.036,,,
124,04/10/19 06:45:00 PM,10.722,10.966,11.657,14.824,,,
125,04/10/19 07:00:00 PM,10.722,10.969,11.684,14.707,,,
126,04/10/19 07:15:00 PM,10.721,10.974,11.709,14.511,,,
127,04/10/19 07:30:00 PM,10.721,10.979,11.733,14.267,,,
128,04/10/19 07:45:00 PM,10.719,10.983,11.754,14.065,,,
129,04/10/19 08:00:00 PM,10.719,10.988,11.775,13.916,,,
130,04/10/19 08:15:00 PM,10.719,10.994,11.793,13.774,,,
131,04/10/19 08:30:00 PM,10.719,11.000,11.810,13.625,,,
132,04/10/19 08:45:00 PM,10.718,11.006,11.825,13.448,,,
133,04/10/19 09:00:00 PM,10.718,11.012,11.837,13.284,,,
134,04/10/19 09:15:00 PM,10.718,11.020,11.850,13.130,,,
135,04/10/19 09:30:00 PM,10.719,11.026,11.859,12.950,,,
136,04/10/19 09:45:00 PM,10.719,11.033,11.868,12.837,,,
137,04/10/19 10:00:00 PM,10.719,11.040,11.874,12.775,,,
138,04/10/19 10:15:00 PM,10.719,11.047,11.880,12.710,,,
139,04/10/19 10:30:00 PM,10.721,11.055,11.883,12.648,,,
140,04/10/19 10:45:00 PM,10.721,11.061,11.886,12.576,,,
141,04/10/19 11:00:00 PM,10.722,11.069,11.887,12.500,,,
142,04/10/19 11:15:00 PM,10.722,11.076,11.887,12.394,,,
143,04/10/19 11:30:00 PM,10.724,11.082,11.886,12.292,,,
144,04/10/19 11:45:00 PM,10.725,11.088,11.884,12.184,,,
145,04/11/19 12:00:00 AM,10.727,11.096,11.881,12.090,,,
146,04/11/19 12:15:00 AM,10.727,11.102,11.878,12.019,,,
147,04/11/19 12:30:00 AM,10.728,11.108,11.874,11.942,,,
148,04/11/19 12:45:00 AM,10.731,11.114,11.868,11.875,,,
149,04/11/19 01:00:00 AM,10.733,11.120,11.862,11.812,,,
150,04/11/19 01:15:00 AM,10.735,11.126,11.856,11.746,,,
151,04/11/19 01:30:00 AM,10.736,11.131,11.848,11.671,,,
152,04/11/19 01:45:00 AM,10.738,11.136,11.840,11.581,,,
153,04/11/19 02:00:00 AM,10.741,11.142,11.833,11.501,,,
154,04/11/19 02:15:00 AM,10.742,11.146,11.824,11.428,,,
155,04/11/19 02:30:00 AM,10.744,11.149,11.815,11.353,,,
156,04/11/19 02:45:00 AM,10.747,11.154,11.804,11.257,,,
157,04/11/19 03:00:00 AM,10.748,11.158,11.795,11.076,,,
158,04/11/19 03:15:00 AM,10.751,11.161,11.783,10.925,,,
159,04/11/19 03:30:00 AM,10.753,11.164,11.772,10.738,,,
160,04/11/19 03:45:00 AM,10.756,11.167,11.760,10.496,,,
161,04/11/19 04:00:00 AM,10.757,11.171,11.748,10.289,,,
162,04/11/19 04:15:00 AM,10.760,11.174,11.736,10.106,,,
163,04/11/19 04:30:00 AM,10.762,11.175,11.722,9.957,,,
164,04/11/19 04:45:00 AM,10.765,11.177,11.709,9.774,,,
165,04/11/19 05:00:00 AM,10.767,11.180,11.693,9.626,,,
166,04/11/19 05:15:00 AM,10.770,11.181,11.678,9.440,,,
167,04/11/19 05:30:00 AM,10.771,11.181,11.661,9.281,,,
168,04/11/19 05:45:00 AM,10.774,11.183,11.643,9.135,,,
169,04/11/19 06:00:00 AM,10.776,11.184,11.625,8.967,,,
170,04/11/19 06:15:00 AM,10.779,11.184,11.607,8.790,,,
171,04/11/19 06:30:00 AM,10.780,11.184,11.587,8.632,,,
172,04/11/19 06:45:00 AM,10.783,11.184,11.566,8.470,,,
173,04/11/19 07:00:00 AM,10.785,11.184,11.545,8.311,,,
174,04/11/19 07:15:00 AM,10.786,11.183,11.523,8.165,,,
175,04/11/19 07:30:00 AM,10.789,11.183,11.501,8.051,,,
176,04/11/19 07:45:00 AM,10.791,11.181,11.476,7.946,,,
177,04/11/19 08:00:00 AM,10.793,11.180,11.452,7.940,,,
178,04/11/19 08:15:00 AM,10.796,11.178,11.426,7.915,,,
179,04/11/19 08:30:00 AM,10.797,11.177,11.400,7.939,,,
180,04/11/19 08:45:00 AM,10.799,11.174,11.374,8.029,,,
181,04/11/19 09:00:00 AM,10.800,11.171,11.349,8.121,,,
182,04/11/19 09:15:00 AM,10.803,11.167,11.321,8.204,,,
183,04/11/19 09:30:00 AM,10.805,11.164,11.294,8.369,,,
184,04/11/19 09:45:00 AM,10.806,11.161,11.265,8.654,,,
185,04/11/19 10:00:00 AM,10.808,11.157,11.238,9.002,,,
186,04/11/19 10:15:00 AM,10.809,11.152,11.212,9.552,,,
187,04/11/19 10:30:00 AM,10.811,11.148,11.184,10.173,,,
188,04/11/19 10:45:00 AM,10.812,11.143,11.158,10.811,,,
189,04/11/19 11:00:00 AM,10.812,11.139,11.134,11.449,,,
190,04/11/19 11:15:00 AM,10.814,11.132,11.111,12.016,,,
191,04/11/19 11:30:00 AM,10.815,11.126,11.090,12.547,,,
192,04/11/19 11:45:00 AM,10.815,11.120,11.072,13.025,,,
193,04/11/19 12:00:00 PM,10.817,11.114,11.055,13.517,,,
194,04/11/19 12:15:00 PM,10.817,11.107,11.041,14.023,,,
195,04/11/19 12:30:00 PM,10.818,11.100,11.030,14.643,,,
196,04/11/19 12:45:00 PM,10.818,11.093,11.023,15.443,,,
197,04/11/19 01:00:00 PM,10.818,11.085,11.020,16.292,,,
198,04/11/19 01:15:00 PM,10.820,11.078,11.020,17.156,,,
199,04/11/19 01:30:00 PM,10.820,11.072,11.024,17.810,,,
200,04/11/19 01:45:00 PM,10.820,11.064,11.033,18.399,,,
201,04/11/19 02:00:00 PM,10.820,11.056,11.046,19.004,,,
202,04/11/19 02:15:00 PM,10.820,11.049,11.061,19.563,,,
203,04/11/19 02:30:00 PM,10.820,11.043,11.081,20.162,,,
204,04/11/19 02:45:00 PM,10.818,11.035,11.105,20.582,,,
205,04/11/19 03:00:00 PM,10.818,11.029,11.132,20.850,,,
206,04/11/19 03:15:00 PM,10.818,11.023,11.164,21.287,,,
207,04/11/19 03:30:00 PM,10.817,11.017,11.199,21.197,,,
208,04/11/19 03:45:00 PM,10.817,11.011,11.236,21.191,,,
209,04/11/19 04:00:00 PM,10.815,11.006,11.277,20.960,,,
210,04/11/19 04:15:00 PM,10.815,11.003,11.320,21.017,,,
211,04/11/19 04:30:00 PM,10.814,10.998,11.364,20.460,,,
212,04/11/19 04:45:00 PM,10.812,10.995,11.411,20.725,,,
213,04/11/19 05:00:00 PM,10.811,10.994,11.460,20.598,,,
214,04/11/19 05:15:00 PM,10.811,10.992,11.510,20.275,,,
215,04/11/19 05:30:00 PM,10.809,10.992,11.561,20.107,,,
216,04/11/19 05:45:00 PM,10.808,10.992,11.608,19.488,,,
217,04/11/19 06:00:00 PM,10.806,10.992,11.655,18.992,,,
218,04/11/19 06:15:00 PM,10.806,10.994,11.702,18.326,,,
219,04/11/19 06:30:00 PM,10.805,10.997,11.748,17.657,,,
220,04/11/19 06:45:00 PM,10.803,11.000,11.790,17.019,,,
221,04/11/19 07:00:00 PM,10.802,11.005,11.831,16.396,,,
222,04/11/19 07:15:00 PM,10.802,11.009,11.871,15.709,,,
223,04/11/19 07:30:00 PM,10.800,11.015,11.907,15.140,,,
224,04/11/19 07:45:00 PM,10.800,11.021,11.942,14.656,,,
225,04/11/19 08:00:00 PM,10.799,11.029,11.974,14.204,,,
226,04/11/19 08:15:00 PM,10.799,11.037,12.004,13.768,,,
227,04/11/19 08:30:00 PM,10.797,11.044,12.030,13.357,,,
228,04/11/19 08:45:00 PM,10.797,11.053,12.053,12.975,,,
229,04/11/19 09:00:00 PM,10.797,11.062,12.072,12.625,,,
230,04/11/19 09:15:00 PM,10.796,11.072,12.087,12.308,,,
231,04/11/19 09:30:00 PM,10.796,11.082,12.101,11.987,,,
232,04/11/19 09:45:00 PM,10.797,11.091,12.110,11.683,,,
233,04/11/19 10:00:00 PM,10.797,11.102,12.116,11.422,,,
234,04/11/19 10:15:00 PM,10.797,11.113,12.119,11.196,,,
235,04/11/19 10:30:00 PM,10.797,11.123,12.119,10.915,,,
236,04/11/19 10:45:00 PM,10.799,11.134,12.116,10.667,,,
237,04/11/19 11:00:00 PM,10.799,11.143,12.110,10.459,,,
238,04/11/19 11:15:00 PM,10.800,11.154,12.101,10.260,,,
239,04/11/19 11:30:00 PM,10.802,11.164,12.090,10.044,,,
240,04/11/19 11:45:00 PM,10.803,11.174,12.078,9.785,,,
241,04/12/19 12:00:00 AM,10.805,11.183,12.063,9.646,,,
242,04/12/19 12:15:00 AM,10.806,11.192,12.046,9.504,,,
243,04/12/19 12:30:00 AM,10.808,11.201,12.027,9.327,,,
244,04/12/19 12:45:00 AM,10.809,11.209,12.007,9.172,,,
245,04/12/19 01:00:00 AM,10.812,11.218,11.984,8.996,,,
246,04/12/19 01:15:00 AM,10.814,11.224,11.962,8.809,,,
247,04/12/19 01:30:00 AM,10.817,11.231,11.937,8.685,,,
248,04/12/19 01:45:00 AM,10.818,11.238,11.912,8.577,,,
249,04/12/19 02:00:00 AM,10.822,11.244,11.886,8.452,,,
250,04/12/19 02:15:00 AM,10.825,11.248,11.857,8.324,,,
251,04/12/19 02:30:00 AM,10.826,11.253,11.830,8.138,,,
252,04/12/19 02:45:00 AM,10.829,11.257,11.801,7.893,,,
253,04/12/19 03:00:00 AM,10.832,11.260,11.771,7.688,,,
254,04/12/19 03:15:00 AM,10.835,11.263,11.740,7.501,,,
255,04/12/19 03:30:00 AM,10.838,11.265,11.709,7.324,,,
256,04/12/19 03:45:00 AM,10.841,11.268,11.678,7.154,,,
257,04/12/19 04:00:00 AM,10.843,11.268,11.645,7.010,,,
258,04/12/19 04:15:00 AM,10.846,11.269,11.613,6.848,,,
259,04/12/19 04:30:00 AM,10.849,11.269,11.579,6.705,,,
260,04/12/19 04:45:00 AM,10.852,11.269,11.546,6.636,,,
261,04/12/19 05:00:00 AM,10.855,11.268,11.511,6.501,,,
262,04/12/19 05:15:00 AM,10.857,11.266,11.478,6.353,,,
263,04/12/19 05:30:00 AM,10.860,11.265,11.441,6.213,,,
264,04/12/19 05:45:00 AM,10.863,11.262,11.406,6.094,,,
265,04/12/19 06:00:00 AM,10.866,11.259,11.370,5.990,,,
266,04/12/19 06:15:00 AM,10.867,11.256,11.333,5.880,,,
267,04/12/19 06:30:00 AM,10.870,11.251,11.297,5.763,,,
268,04/12/19 06:45:00 AM,10.872,11.247,11.260,5.643,,,
269,04/12/19 07:00:00 AM,10.875,11.242,11.222,5.542,,,
270,04/12/19 07:15:00 AM,10.876,11.236,11.184,5.414,,,
271,04/12/19 07:30:00 AM,10.878,11.230,11.146,5.367,,,
272,04/12/19 07:45:00 AM,10.879,11.224,11.108,5.354,,,
273,04/12/19 08:00:00 AM,10.883,11.218,11.070,5.366,,,
274,04/12/19 08:15:00 AM,10.884,11.210,11.030,5.435,,,
275,04/12/19 08:30:00 AM,10.886,11.203,10.992,5.525,,,
276,04/12/19 08:45:00 AM,10.887,11.195,10.953,5.733,,,
277,04/12/19 09:00:00 AM,10.887,11.187,10.915,5.936,,,
278,04/12/19 09:15:00 AM,10.889,11.178,10.876,6.062,,,
279,04/12/19 09:30:00 AM,10.890,11.169,10.838,6.407,,,
280,04/12/19 09:45:00 AM,10.890,11.160,10.800,6.905,,,
281,04/12/19 10:00:00 AM,10.892,11.149,10.764,7.310,,,
282,04/12/19 10:15:00 AM,10.892,11.139,10.727,8.023,,,
283,04/12/19 10:30:00 AM,10.892,11.128,10.692,8.688,,,
284,04/12/19 10:45:00 AM,10.892,11.117,10.660,9.460,,,
285,04/12/19 11:00:00 AM,10.892,11.107,10.628,10.113,,,
286,04/12/19 11:15:00 AM,10.892,11.094,10.599,10.759,,,
287,04/12/19 11:30:00 AM,10.892,11.084,10.573,11.352,,,
288,04/12/19 11:45:00 AM,10.892,11.072,10.548,11.948,,,
289,04/12/19 12:00:00 PM,10.890,11.059,10.528,12.573,,,
290,04/12/19 12:15:00 PM,10.890,11.047,10.511,13.222,,,
291,04/12/19 12:30:00 PM,10.889,11.033,10.499,13.661,,,
292,04/12/19 12:45:00 PM,10.887,11.021,10.490,14.388,,,
293,04/12/19 01:00:00 PM,10.887,11.009,10.487,15.225,,,
294,04/12/19 01:15:00 PM,10.886,10.995,10.487,16.015,,,
295,04/12/19 01:30:00 PM,10.884,10.983,10.493,16.627,,,
296,04/12/19 01:45:00 PM,10.881,10.971,10.502,17.341,,,
297,04/12/19 02:00:00 PM,10.879,10.959,10.516,17.583,,,
298,04/12/19 02:15:00 PM,10.878,10.947,10.536,17.510,,,
299,04/12/19 02:30:00 PM,10.875,10.934,10.559,18.259,,,
300,04/12/19 02:45:00 PM,10.873,10.922,10.586,18.802,,,
301,04/12/19 03:00:00 PM,10.870,10.912,10.617,18.705,,,
302,04/12/19 03:15:00 PM,10.867,10.901,10.650,18.261,,,
303,04/12/19 03:30:00 PM,10.866,10.892,10.689,17.946,,,
304,04/12/19 03:45:00 PM,10.863,10.883,10.728,17.778,,,
305,04/12/19 04:00:00 PM,10.860,10.873,10.770,17.391,,,
306,04/12/19 04:15:00 PM,10.857,10.866,10.814,16.923,,,
307,04/12/19 04:30:00 PM,10.854,10.860,10.858,16.604,,,
308,04/12/19 04:45:00 PM,10.849,10.852,10.902,17.367,,,
309,04/12/19 05:00:00 PM,10.846,10.847,10.948,16.933,,,
310,04/12/19 05:15:00 PM,10.843,10.843,10.992,16.304,,,
311,04/12/19 05:30:00 PM,10.840,10.840,11.037,16.082,,,
312,04/12/19 05:45:00 PM,10.837,10.837,11.081,15.748,,,
313,04/12/19 06:00:00 PM,10.832,10.835,11.122,15.417,,,
314,04/12/19 06:15:00 PM,10.829,10.834,11.163,15.167,,,
315,04/12/19 06:30:00 PM,10.826,10.834,11.203,14.883,,,
316,04/12/19 06:45:00 PM,10.823,10.835,11.239,14.538,,,
317,04/12/19 07:00:00 PM,10.818,10.837,11.276,14.220,,,
318,04/12/19 07:15:00 PM,10.815,10.840,11.309,13.885,,,
319,04/12/19 07:30:00 PM,10.812,10.843,11.341,13.592,,,
320,04/12/19 07:45:00 PM,10.809,10.846,11.370,13.299,,,
321,04/12/19 08:00:00 PM,10.806,10.850,11.397,12.962,,,
322,04/12/19 08:15:00 PM,10.805,10.855,11.422,12.648,,,
323,04/12/19 08:30:00 PM,10.802,10.861,11.444,12.275,,,
324,04/12/19 08:45:00 PM,10.799,10.867,11.463,11.921,,,
325,04/12/19 09:00:00 PM,10.797,10.873,11.479,11.601,,,
326,04/12/19 09:15:00 PM,10.794,10.879,11.494,11.297,,,
327,04/12/19 09:30:00 PM,10.793,10.886,11.505,10.991,,,
328,04/12/19 09:45:00 PM,10.789,10.893,11.514,10.690,,,
329,04/12/19 10:00:00 PM,10.788,10.901,11.520,10.459,,,
330,04/12/19 10:15:00 PM,10.786,10.907,11.525,10.285,,,
331,04/12/19 10:30:00 PM,10.785,10.915,11.526,10.139,,,
332,04/12/19 10:45:00 PM,10.785,10.922,11.525,10.001,,,
333,04/12/19 11:00:00 PM,10.783,10.930,11.520,9.875,,,
334,04/12/19 11:15:00 PM,10.782,10.937,11.514,9.741,,,
335,04/12/19 11:30:00 PM,10.782,10.945,11.507,9.657,,,
336,04/12/19 11:45:00 PM,10.780,10.951,11.497,9.557,,,
337,04/13/19 12:00:00 AM,10.780,10.959,11.485,9.452,,,
338,04/13/19 12:15:00 AM,10.780,10.965,11.473,9.342,,,
339,04/13/19 12:30:00 AM,10.780,10.971,11.458,9.228,,,
340,04/13/19 12:45:00 AM,10.780,10.977,11.443,9.053,,,
341,04/13/19 01:00:00 AM,10.780,10.982,11.426,8.928,,,
342,04/13/19 01:15:00 AM,10.780,10.986,11.409,8.728,,,
343,04/13/19 01:30:00 AM,10.780,10.991,11.391,8.531,,,
344,04/13/19 01:45:00 AM,10.780,10.995,11.371,8.213,,,
345,04/13/19 02:00:00 AM,10.782,11.000,11.350,7.893,,,
346,04/13/19 02:15:00 AM,10.782,11.003,11.330,7.618,,,
347,04/13/19 02:30:00 AM,10.782,11.006,11.307,7.381,,,
348,04/13/19 02:45:00 AM,10.783,11.008,11.285,7.167,,,
349,04/13/19 03:00:00 AM,10.783,11.011,11.262,6.987,,,
350,04/13/19 03:15:00 AM,10.785,11.012,11.238,6.777,,,
351,04/13/19 03:30:00 AM,10.786,11.012,11.213,6.577,,,
352,04/13/19 03:45:00 AM,10.786,11.014,11.187,6.404,,,
353,04/13/19 04:00:00 AM,10.788,11.014,11.160,6.245,,,
354,04/13/19 04:15:00 AM,10.788,11.014,11.132,6.116,,,
355,04/13/19 04:30:00 AM,10.789,11.012,11.104,5.965,,,
356,04/13/19 04:45:00 AM,10.791,11.011,11.073,5.807,,,
357,04/13/19 05:00:00 AM,10.791,11.009,11.043,5.707,,,
358,04/13/19 05:15:00 AM,10.793,11.008,11.012,5.618,,,
359,04/13/19 05:30:00 AM,10.793,11.005,10.979,5.533,,,
360,04/13/19 05:45:00 AM,10.794,11.003,10.947,5.454,,,
361,04/13/19 06:00:00 AM,10.794,10.998,10.913,5.350,,,
362,04/13/19 06:15:00 AM,10.796,10.995,10.878,5.200,,,
363,04/13/19 06:30:00 AM,10.796,10.991,10.843,5.076,,,
364,04/13/19 06:45:00 AM,10.797,10.986,10.808,4.961,,,
365,04/13/19 07:00:00 AM,10.797,10.982,10.773,4.877,,,
366,04/13/19 07:15:00 AM,10.797,10.976,10.736,4.790,,,
367,04/13/19 07:30:00 AM,10.799,10.969,10.699,4.749,,,
368,04/13/19 07:45:00 AM,10.799,10.963,10.663,4.706,,,
369,04/13/19 08:00:00 AM,10.799,10.957,10.626,4.736,,,
370,04/13/19 08:15:00 AM,10.799,10.950,10.589,4.780,,,
371,04/13/19 08:30:00 AM,10.799,10.942,10.553,4.864,,,
372,04/13/19 08:45:00 AM,10.799,10.934,10.516,5.074,,,
373,04/13/19 09:00:00 AM,10.799,10.927,10.478,5.218,,,
374,04/13/19 09:15:00 AM,10.799,10.918,10.441,5.308,,,
