 50 0.0302357845608 90
 70.7106781187 0.102992836126 81
 100 0.121577216619 80
 111.803398875 0.238651273023 72
 141.421356237 0.423967451863 64
 150 0.280143339149 70
 158.113883008 0.448141343493 63
 180.277563773 0.693109124325 56
 200 0.501040106633 60
 206.155281281 0.723453098073 54
