"Titre de tracé : 10848912"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 10848912, SEN S/N: 10848912, LBL: Temperature 1)","Temp., °C (LGR S/N: 10848912, SEN S/N: 10848912, LBL: Temperature 2)","Temp., °C (LGR S/N: 10848912, SEN S/N: 10848912, LBL: Temperature 3)","Temp., °C (LGR S/N: 10848912, SEN S/N: 10848912, LBL: Temperature 4)","Hôte connecté (LGR S/N: 10848912)","Arrêté (LGR S/N: 10848912)","Fin de fichier (LGR S/N: 10848912)"
303,04/12/19 03:30:00 PM,9.543,9.731,9.514,13.132,,,
304,04/12/19 03:45:00 PM,9.543,9.725,9.524,13.097,,,
305,04/12/19 04:00:00 PM,9.543,9.718,9.538,13.123,,,
306,04/12/19 04:15:00 PM,9.541,9.712,9.554,12.980,,,
307,04/12/19 04:30:00 PM,9.541,9.706,9.571,12.847,,,
308,04/12/19 04:45:00 PM,9.540,9.700,9.589,13.225,,,
309,04/12/19 05:00:00 PM,9.540,9.694,9.608,13.162,,,
310,04/12/19 05:15:00 PM,9.538,9.688,9.629,12.877,,,
311,04/12/19 05:30:00 PM,9.538,9.683,9.649,12.782,,,
312,04/12/19 05:45:00 PM,9.537,9.678,9.672,12.606,,,
313,04/12/19 06:00:00 PM,9.535,9.674,9.694,12.425,,,
314,04/12/19 06:15:00 PM,9.535,9.669,9.715,12.317,,,
315,04/12/19 06:30:00 PM,9.534,9.665,9.738,12.172,,,
316,04/12/19 06:45:00 PM,9.532,9.661,9.760,11.997,,,
317,04/12/19 07:00:00 PM,9.531,9.658,9.781,11.816,,,
318,04/12/19 07:15:00 PM,9.531,9.655,9.803,11.631,,,
319,04/12/19 07:30:00 PM,9.529,9.652,9.823,11.470,,,
320,04/12/19 07:45:00 PM,9.527,9.651,9.844,11.324,,,
321,04/12/19 08:00:00 PM,9.526,9.649,9.863,11.108,,,
322,04/12/19 08:15:00 PM,9.524,9.648,9.881,10.907,,,
323,04/12/19 08:30:00 PM,9.523,9.646,9.898,10.672,,,
324,04/12/19 08:45:00 PM,9.523,9.646,9.915,10.461,,,
325,04/12/19 09:00:00 PM,9.521,9.646,9.929,10.270,,,
326,04/12/19 09:15:00 PM,9.520,9.646,9.943,10.101,,,
327,04/12/19 09:30:00 PM,9.520,9.646,9.955,9.914,,,
328,04/12/19 09:45:00 PM,9.518,9.648,9.966,9.714,,,
329,04/12/19 10:00:00 PM,9.517,9.648,9.975,9.567,,,
330,04/12/19 10:15:00 PM,9.517,9.649,9.983,9.436,,,
