 70.7106781187 0.0078950345647 81
 111.803398875 0.0458534269966 72
 141.421356237 0.0198981200677 64
 158.113883008 0.145251811176 63
 180.277563773 0.0565465853541 56
 206.155281281 0.305150581443 54
