"Titre de tracé : 10848914"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 10848914, SEN S/N: 10848914, LBL: Temperature 1)","Temp., °C (LGR S/N: 10848914, SEN S/N: 10848914, LBL: Temperature 2)","Temp., °C (LGR S/N: 10848914, SEN S/N: 10848914, LBL: Temperature 3)","Temp., °C (LGR S/N: 10848914, SEN S/N: 10848914, LBL: Temperature 4)","Hôte connecté (LGR S/N: 10848914)","Arrêté (LGR S/N: 10848914)","Fin de fichier (LGR S/N: 10848914)"
932,04/19/19 04:30:00 AM,5.103,5.470,5.675,5.872,,,
933,04/19/19 04:45:00 AM,5.032,5.404,5.688,5.843,,,
934,04/19/19 05:00:00 AM,5.106,5.452,5.706,5.875,,,
935,04/19/19 05:15:00 AM,4.808,5.253,5.578,5.647,,,
936,04/19/19 05:30:00 AM,4.686,5.095,5.335,5.477,,,
937,04/19/19 05:45:00 AM,4.532,4.858,5.185,5.314,,,
938,04/19/19 06:00:00 AM,4.360,4.717,5.013,5.211,,,
939,04/19/19 06:15:00 AM,4.394,4.799,5.069,5.277,,,
940,04/19/19 06:30:00 AM,4.316,4.647,4.953,5.127,,,
941,04/19/19 06:45:00 AM,4.162,4.451,4.741,4.863,,,
942,04/19/19 07:00:00 AM,3.948,4.257,4.553,4.730,,,
943,04/19/19 07:15:00 AM,4.100,4.503,4.757,4.929,,,
944,04/19/19 07:30:00 AM,5.018,5.504,5.709,5.859,,,
945,04/19/19 07:45:00 AM,6.890,7.291,7.404,7.355,,,
946,04/19/19 08:00:00 AM,10.450,11.987,12.483,10.525,,,
947,04/19/19 08:15:00 AM,13.796,16.430,17.247,14.053,,,
948,04/19/19 08:30:00 AM,15.655,18.822,20.006,16.674,,,
949,04/19/19 08:45:00 AM,17.457,21.035,22.425,19.240,,,
950,04/19/19 09:00:00 AM,18.976,22.739,23.893,21.100,,,
951,04/19/19 09:15:00 AM,21.354,24.891,26.030,23.303,,,
952,04/19/19 09:30:00 AM,23.309,26.569,27.442,25.049,,,
953,04/19/19 09:45:00 AM,25.462,28.312,28.965,26.965,,,
954,04/19/19 10:00:00 AM,26.936,29.529,29.839,28.212,,,
955,04/19/19 10:15:00 AM,28.465,30.835,30.974,29.727,,,
956,04/19/19 10:30:00 AM,29.757,32.020,31.972,31.190,,,
957,04/19/19 10:45:00 AM,30.299,32.594,32.343,31.916,,,
958,04/19/19 11:00:00 AM,30.790,32.977,32.657,32.418,,,
959,04/19/19 11:15:00 AM,31.579,33.821,33.273,33.652,,,
960,04/19/19 11:30:00 AM,32.678,34.879,34.234,34.949,,,
961,04/19/19 11:45:00 AM,33.026,35.182,34.385,35.494,,,
962,04/19/19 12:00:00 PM,33.543,35.554,34.527,36.071,,,
963,04/19/19 12:15:00 PM,33.970,36.079,35.075,37.008,,,
964,04/19/19 12:30:00 PM,34.048,36.160,34.841,37.170,,,
965,04/19/19 12:45:00 PM,34.851,36.861,35.407,38.388,,,
966,04/19/19 01:00:00 PM,34.521,36.359,34.845,37.949,,,
967,04/19/19 01:15:00 PM,34.687,36.361,34.716,38.477,,,
968,04/19/19 01:30:00 PM,35.517,37.298,35.549,39.838,,,
969,04/19/19 01:45:00 PM,36.270,37.928,36.273,41.092,,,
970,04/19/19 02:00:00 PM,36.795,38.379,36.803,41.805,,,
971,04/19/19 02:15:00 PM,36.821,38.454,36.793,42.199,,,
972,04/19/19 02:30:00 PM,37.420,39.077,37.302,43.034,,,
973,04/19/19 02:45:00 PM,37.463,38.987,37.201,42.734,,,
974,04/19/19 03:00:00 PM,37.709,39.183,37.530,43.024,,,
975,04/19/19 03:15:00 PM,38.231,39.589,38.048,43.443,,,
976,04/19/19 03:30:00 PM,37.623,38.930,37.509,41.878,,,
977,04/19/19 03:45:00 PM,37.913,39.315,37.968,41.572,,,
978,04/19/19 04:00:00 PM,38.178,39.264,38.039,41.260,,,
979,04/19/19 04:15:00 PM,38.251,39.774,38.548,42.094,,,
980,04/19/19 04:30:00 PM,38.251,39.563,38.578,41.254,,,
981,04/19/19 04:45:00 PM,38.482,39.806,38.875,41.436,,,
982,04/19/19 05:00:00 PM,38.430,39.664,38.980,40.895,,,
983,04/19/19 05:15:00 PM,37.837,39.216,38.751,39.761,,,
984,04/19/19 05:30:00 PM,37.552,38.961,38.539,39.610,,,
985,04/19/19 05:45:00 PM,36.263,37.699,37.369,37.806,,,
986,04/19/19 06:00:00 PM,30.843,32.148,32.807,32.020,,,
987,04/19/19 06:15:00 PM,28.164,29.262,29.742,29.527,,,
988,04/19/19 06:30:00 PM,28.493,29.319,29.798,29.535,,,
989,04/19/19 06:45:00 PM,28.255,29.135,29.637,30.076,,,
990,04/19/19 07:00:00 PM,27.605,28.386,29.176,29.237,,,
991,04/19/19 07:15:00 PM,27.253,28.709,29.308,29.685,,,
992,04/19/19 07:30:00 PM,24.439,25.494,26.396,26.129,,,
993,04/19/19 07:45:00 PM,21.834,22.741,23.346,22.690,,,
994,04/19/19 08:00:00 PM,19.542,20.295,20.720,20.013,,,
995,04/19/19 08:15:00 PM,17.516,18.115,18.438,17.752,,,
996,04/19/19 08:30:00 PM,15.755,16.254,16.518,15.931,,,
997,04/19/19 08:45:00 PM,14.295,14.752,14.982,14.524,,,
998,04/19/19 09:00:00 PM,13.231,13.648,13.909,13.595,,,
999,04/19/19 09:15:00 PM,12.360,12.772,13.026,12.803,,,
1000,04/19/19 09:30:00 PM,11.602,12.013,12.240,12.034,,,
1001,04/19/19 09:45:00 PM,10.994,11.376,11.622,11.505,,,
1002,04/19/19 10:00:00 PM,10.427,10.802,11.084,11.044,,,
1003,04/19/19 10:15:00 PM,9.986,10.358,10.663,10.680,,,
1004,04/19/19 10:30:00 PM,9.692,10.058,10.334,10.374,,,
1005,04/19/19 10:45:00 PM,9.601,9.941,10.173,10.257,,,
1006,04/19/19 11:00:00 PM,9.418,9.755,9.937,10.000,,,
1007,04/19/19 11:15:00 PM,9.342,9.660,9.857,9.926,,,
1008,04/19/19 11:30:00 PM,9.313,9.646,9.829,10.047,,,
1009,04/19/19 11:45:00 PM,9.772,10.050,10.294,10.892,,,
1010,04/20/19 12:00:00 AM,10.789,11.140,11.570,12.692,,,
1011,04/20/19 12:15:00 AM,11.874,12.313,12.713,13.551,,,
1012,04/20/19 12:30:00 AM,12.464,12.855,13.227,13.679,,,
1013,04/20/19 12:45:00 AM,12.791,13.174,13.490,13.849,,,
1014,04/20/19 01:00:00 AM,12.766,13.133,13.433,13.541,,,
1015,04/20/19 01:15:00 AM,12.687,13.090,13.370,13.682,,,
1016,04/20/19 01:30:00 AM,12.950,13.311,13.605,13.883,,,
1017,04/20/19 01:45:00 AM,13.293,13.595,13.882,14.418,,,
1018,04/20/19 02:00:00 AM,13.906,14.131,14.345,14.696,,,
1019,04/20/19 02:15:00 AM,14.120,14.334,14.489,14.758,,,
1020,04/20/19 02:30:00 AM,14.047,14.253,14.420,14.402,,,
1021,04/20/19 02:45:00 AM,13.592,13.553,13.566,13.249,,,
1022,04/20/19 03:00:00 AM,13.091,13.091,13.054,12.825,,,
1023,04/20/19 03:15:00 AM,12.825,12.855,12.828,12.656,,,
1024,04/20/19 03:30:00 AM,12.800,12.825,12.820,12.880,,,
1025,04/20/19 03:45:00 AM,12.663,12.737,12.781,12.699,,,
1026,04/20/19 04:00:00 AM,11.751,11.860,11.960,11.719,,,
1027,04/20/19 04:15:00 AM,11.152,11.327,11.417,11.417,,,
1028,04/20/19 04:30:00 AM,10.907,11.008,11.087,10.951,,,
1029,04/20/19 04:45:00 AM,10.225,10.363,10.444,10.237,,,
1030,04/20/19 05:00:00 AM,9.685,9.849,9.924,9.761,,,
1031,04/20/19 05:15:00 AM,9.481,9.643,9.740,9.751,,,
1032,04/20/19 05:30:00 AM,9.163,9.350,9.524,9.424,,,
1033,04/20/19 05:45:00 AM,8.587,8.789,8.973,8.888,,,
1034,04/20/19 06:00:00 AM,8.120,8.332,8.549,8.515,,,
1035,04/20/19 06:15:00 AM,7.629,7.873,8.098,8.053,,,
1036,04/20/19 06:30:00 AM,7.266,7.571,7.793,7.796,,,
1037,04/20/19 06:45:00 AM,6.992,7.321,7.534,7.589,,,
1038,04/20/19 07:00:00 AM,6.764,7.092,7.288,7.281,,,
1039,04/20/19 07:15:00 AM,7.047,7.390,7.603,7.575,,,
1040,04/20/19 07:30:00 AM,7.307,7.704,7.949,7.845,,,
1041,04/20/19 07:45:00 AM,7.967,8.369,8.593,8.461,,,
1042,04/20/19 08:00:00 AM,11.370,12.968,13.708,11.719,,,
1043,04/20/19 08:15:00 AM,15.088,17.375,18.629,14.992,,,
1044,04/20/19 08:30:00 AM,17.592,20.295,21.878,17.546,,,
1045,04/20/19 08:45:00 AM,19.335,22.477,24.112,19.703,,,
1046,04/20/19 09:00:00 AM,21.024,24.702,25.959,22.209,,,
1047,04/20/19 09:15:00 AM,23.069,26.786,28.142,24.683,,,
1048,04/20/19 09:30:00 AM,25.304,28.948,30.279,27.437,,,
1049,04/20/19 09:45:00 AM,27.213,30.634,31.663,29.527,,,
1050,04/20/19 10:00:00 AM,28.844,31.836,32.538,30.752,,,
1051,04/20/19 10:15:00 AM,30.640,33.300,33.740,32.254,,,
1052,04/20/19 10:30:00 AM,31.593,34.101,34.303,32.880,,,
1053,04/20/19 10:45:00 AM,31.166,33.770,33.525,32.723,,,
1054,04/20/19 11:00:00 AM,31.379,33.933,33.409,32.987,,,
1055,04/20/19 11:15:00 AM,31.981,34.319,33.665,33.806,,,
1056,04/20/19 11:30:00 AM,32.833,35.230,34.395,34.952,,,
1057,04/20/19 11:45:00 AM,33.310,35.708,34.815,35.852,,,
1058,04/20/19 12:00:00 PM,33.906,36.319,35.188,36.785,,,
1059,04/20/19 12:15:00 PM,34.714,36.964,35.904,37.835,,,
1060,04/20/19 12:30:00 PM,34.239,36.285,34.913,37.189,,,
1061,04/20/19 12:45:00 PM,35.014,37.037,35.569,38.311,,,
1062,04/20/19 01:00:00 PM,35.024,36.729,35.163,38.350,,,
1063,04/20/19 01:15:00 PM,34.727,36.256,34.501,38.240,,,
1064,04/20/19 01:30:00 PM,35.140,36.635,34.831,39.070,,,
1065,04/20/19 01:45:00 PM,36.788,38.440,36.615,41.513,,,
1066,04/20/19 02:00:00 PM,37.049,38.592,36.734,42.074,,,
1067,04/20/19 02:15:00 PM,36.418,37.733,35.855,41.247,,,
1068,04/20/19 02:30:00 PM,36.500,37.587,35.847,41.469,,,
1069,04/20/19 02:45:00 PM,38.067,39.421,37.723,43.550,,,
1070,04/20/19 03:00:00 PM,36.923,37.906,36.292,41.882,,,
1071,04/20/19 03:15:00 PM,37.107,38.172,36.405,41.764,,,
1072,04/20/19 03:30:00 PM,37.085,38.212,36.491,41.393,,,
1073,04/20/19 03:45:00 PM,38.527,39.774,38.294,42.828,,,
1074,04/20/19 04:00:00 PM,38.264,39.547,38.136,41.687,,,
1075,04/20/19 04:15:00 PM,37.999,39.264,37.952,41.309,,,
1076,04/20/19 04:30:00 PM,36.761,37.837,36.471,39.614,,,
1077,04/20/19 04:45:00 PM,37.384,38.515,37.345,39.929,,,
1078,04/20/19 05:00:00 PM,37.568,38.725,37.816,39.765,,,
1079,04/20/19 05:15:00 PM,37.288,38.363,37.849,38.980,,,
1080,04/20/19 05:30:00 PM,37.257,38.560,38.004,38.837,,,
1081,04/20/19 05:45:00 PM,35.522,36.843,36.498,37.239,,,
1082,04/20/19 06:00:00 PM,28.020,29.241,29.638,29.502,,,
1083,04/20/19 06:15:00 PM,25.913,26.881,27.189,27.439,,,
1084,04/20/19 06:30:00 PM,26.514,27.418,27.464,27.607,,,
1085,04/20/19 06:45:00 PM,27.653,28.704,29.215,29.215,,,
1086,04/20/19 07:00:00 PM,26.624,27.915,28.597,28.328,,,
1087,04/20/19 07:15:00 PM,27.011,28.386,29.335,29.529,,,
1088,04/20/19 07:30:00 PM,23.726,24.895,26.144,25.987,,,
1089,04/20/19 07:45:00 PM,21.409,22.311,23.010,22.504,,,
1090,04/20/19 08:00:00 PM,20.042,20.719,21.158,20.761,,,
1091,04/20/19 08:15:00 PM,18.762,19.309,19.622,19.215,,,
1092,04/20/19 08:30:00 PM,17.063,17.623,17.906,17.461,,,
1093,04/20/19 08:45:00 PM,15.430,15.967,16.277,15.930,,,
1094,04/20/19 09:00:00 PM,13.972,14.486,14.842,14.616,,,
1095,04/20/19 09:15:00 PM,12.757,13.258,13.617,13.443,,,
1096,04/20/19 09:30:00 PM,11.878,12.387,12.797,12.894,,,
1097,04/20/19 09:45:00 PM,11.224,11.740,12.199,12.411,,,
1098,04/20/19 10:00:00 PM,10.770,11.283,11.766,12.042,,,
1099,04/20/19 10:15:00 PM,10.210,10.739,11.231,11.403,,,
1100,04/20/19 10:30:00 PM,9.594,10.109,10.525,10.612,,,
1101,04/20/19 10:45:00 PM,9.143,9.612,9.937,10.006,,,
1102,04/20/19 11:00:00 PM,8.576,8.991,9.359,9.395,,,
1103,04/20/19 11:15:00 PM,8.017,8.433,8.813,8.868,,,
1104,04/20/19 11:30:00 PM,7.640,8.035,8.405,8.542,,,
1105,04/20/19 11:45:00 PM,7.348,7.735,8.081,8.201,,,
1106,04/21/19 12:00:00 AM,7.107,7.487,7.774,7.934,,,
1107,04/21/19 12:15:00 AM,6.924,7.226,7.483,7.553,,,
1108,04/21/19 12:30:00 AM,6.558,6.884,7.143,7.181,,,
1109,04/21/19 12:45:00 AM,6.420,6.724,6.996,7.200,,,
1110,04/21/19 01:00:00 AM,6.199,6.506,6.799,6.974,,,
1111,04/21/19 01:15:00 AM,5.872,6.213,6.528,6.663,,,
1112,04/21/19 01:30:00 AM,5.647,5.966,6.275,6.466,,,
1113,04/21/19 01:45:00 AM,5.472,5.771,6.068,6.215,,,
1114,04/21/19 02:00:00 AM,5.248,5.539,5.823,6.005,,,
1115,04/21/19 02:15:00 AM,5.003,5.309,5.595,5.813,,,
1116,04/21/19 02:30:00 AM,4.842,5.106,5.345,5.470,,,
1117,04/21/19 02:45:00 AM,4.667,4.937,5.189,5.361,,,
1118,04/21/19 03:00:00 AM,4.521,4.787,5.056,5.277,,,
1119,04/21/19 03:15:00 AM,4.330,4.600,4.892,5.089,,,
1120,04/21/19 03:30:00 AM,4.188,4.491,4.798,5.042,,,
1121,04/21/19 03:45:00 AM,4.068,4.381,4.730,5.066,,,
1122,04/21/19 04:00:00 AM,4.097,4.356,4.646,4.879,,,
1123,04/21/19 04:15:00 AM,3.989,4.267,4.568,4.851,,,
1124,04/21/19 04:30:00 AM,3.904,4.226,4.514,4.759,,,
1125,04/21/19 04:45:00 AM,3.879,4.197,4.459,4.603,,,
1126,04/21/19 05:00:00 AM,3.817,4.074,4.319,4.472,,,
1127,04/21/19 05:15:00 AM,3.520,3.812,4.108,4.307,,,
1128,04/21/19 05:30:00 AM,3.451,3.696,3.976,4.223,,,
1129,04/21/19 05:45:00 AM,3.451,3.733,3.991,4.159,,,
1130,04/21/19 06:00:00 AM,3.107,3.403,3.663,3.761,,,
1131,04/21/19 06:15:00 AM,2.910,3.196,3.470,3.641,,,
1132,04/21/19 06:30:00 AM,2.727,3.007,3.267,3.389,,,
1133,04/21/19 06:45:00 AM,2.595,2.919,3.206,3.391,,,
1134,04/21/19 07:00:00 AM,2.871,3.165,3.416,3.648,,,
1135,04/21/19 07:15:00 AM,3.249,3.554,3.756,3.978,,,
1136,04/21/19 07:30:00 AM,3.894,4.228,4.397,4.577,,,
1137,04/21/19 07:45:00 AM,4.982,5.372,5.483,5.446,,,
1138,04/21/19 08:00:00 AM,8.442,10.052,10.459,8.685,,,
1139,04/21/19 08:15:00 AM,12.989,15.788,16.619,12.790,,,
1140,04/21/19 08:30:00 AM,16.378,19.819,20.878,16.308,,,
1141,04/21/19 08:45:00 AM,18.586,22.302,23.457,18.891,,,
1142,04/21/19 09:00:00 AM,17.061,19.763,21.029,18.227,,,
1143,04/21/19 09:15:00 AM,15.511,17.330,18.216,17.071,,,
1144,04/21/19 09:30:00 AM,15.865,17.156,17.797,17.419,,,
1145,04/21/19 09:45:00 AM,17.693,18.805,19.322,19.204,,,
1146,04/21/19 10:00:00 AM,20.476,21.806,22.413,22.230,,,
1147,04/21/19 10:15:00 AM,19.552,20.586,21.093,20.926,,,
1148,04/21/19 10:30:00 AM,20.315,21.251,21.421,21.416,,,
1149,04/21/19 10:45:00 AM,23.644,24.889,24.921,25.080,,,
1150,04/21/19 11:00:00 AM,28.819,30.596,30.132,30.402,,,
1151,04/21/19 11:15:00 AM,32.654,34.833,34.132,34.702,,,
1152,04/21/19 11:30:00 AM,31.158,33.021,32.851,33.191,,,
1153,04/21/19 11:45:00 AM,30.773,32.604,32.389,33.104,,,
1154,04/21/19 12:00:00 PM,31.713,33.551,33.081,34.402,,,
1155,04/21/19 12:15:00 PM,33.786,35.763,35.109,36.933,,,
1156,04/21/19 12:30:00 PM,33.310,35.155,34.696,36.491,,,
1157,04/21/19 12:45:00 PM,33.716,35.559,34.790,37.105,,,
1158,04/21/19 01:00:00 PM,36.141,37.980,37.081,40.152,,,
1159,04/21/19 01:15:00 PM,35.745,37.849,36.713,39.694,,,
1160,04/21/19 01:30:00 PM,36.610,38.466,37.269,41.165,,,
1161,04/21/19 01:45:00 PM,36.758,38.256,37.227,40.824,,,
1162,04/21/19 02:00:00 PM,34.545,36.012,35.157,38.065,,,
1163,04/21/19 02:15:00 PM,33.896,35.457,34.532,37.845,,,
1164,04/21/19 02:30:00 PM,34.828,36.206,35.408,38.980,,,
1165,04/21/19 02:45:00 PM,34.644,35.914,35.290,38.332,,,
1166,04/21/19 03:00:00 PM,33.598,35.017,34.287,37.263,,,
1167,04/21/19 03:15:00 PM,34.611,35.490,34.616,38.677,,,
1168,04/21/19 03:30:00 PM,34.328,35.515,34.903,37.875,,,
1169,04/21/19 03:45:00 PM,33.396,34.641,33.914,36.792,,,
1170,04/21/19 04:00:00 PM,32.904,34.050,33.771,35.735,,,
1171,04/21/19 04:15:00 PM,32.459,33.456,33.118,35.115,,,
1172,04/21/19 04:30:00 PM,31.446,32.552,32.465,33.685,,,
1173,04/21/19 04:45:00 PM,32.710,33.767,33.543,35.360,,,
1174,04/21/19 05:00:00 PM,33.113,34.189,34.148,35.621,,,
1175,04/21/19 05:15:00 PM,31.241,32.301,32.307,33.355,,,
1176,04/21/19 05:30:00 PM,30.958,31.924,32.060,33.092,,,
1177,04/21/19 05:45:00 PM,30.213,31.065,31.306,32.251,,,
1178,04/21/19 06:00:00 PM,26.994,27.947,28.315,28.712,,,
1179,04/21/19 06:15:00 PM,24.888,25.606,26.112,26.097,,,
1180,04/21/19 06:30:00 PM,23.379,24.018,24.454,24.323,,,
1181,04/21/19 06:45:00 PM,22.413,22.976,23.310,23.151,,,
1182,04/21/19 07:00:00 PM,21.612,22.090,22.375,22.262,,,
1183,04/21/19 07:15:00 PM,20.890,21.302,21.548,21.422,,,
1184,04/21/19 07:30:00 PM,20.027,20.415,20.612,20.381,,,
1185,04/21/19 07:45:00 PM,19.236,19.615,19.759,19.540,,,
1186,04/21/19 08:00:00 PM,18.354,18.698,18.864,18.604,,,
1187,04/21/19 08:15:00 PM,17.094,17.433,17.629,17.251,,,
1188,04/21/19 08:30:00 PM,15.612,15.943,16.116,15.603,,,
1189,04/21/19 08:45:00 PM,14.123,14.456,14.608,14.119,,,
1190,04/21/19 09:00:00 PM,12.793,13.127,13.269,12.832,,,
1191,04/21/19 09:15:00 PM,11.748,12.095,12.240,11.972,,,
1192,04/21/19 09:30:00 PM,11.052,11.341,11.494,11.239,,,
1193,04/21/19 09:45:00 PM,10.443,10.716,10.870,10.741,,,
1194,04/21/19 10:00:00 PM,10.141,10.366,10.528,10.510,,,
1195,04/21/19 10:15:00 PM,9.938,10.168,10.326,10.410,,,
1196,04/21/19 10:30:00 PM,9.935,10.148,10.277,10.314,,,
1197,04/21/19 10:45:00 PM,10.072,10.257,10.387,10.487,,,
1198,04/21/19 11:00:00 PM,10.171,10.328,10.439,10.556,,,
1199,04/21/19 11:15:00 PM,10.115,10.248,10.377,10.372,,,
1200,04/21/19 11:30:00 PM,9.934,10.104,10.263,10.291,,,
1201,04/21/19 11:45:00 PM,9.854,10.032,10.178,10.225,,,
1202,04/22/19 12:00:00 AM,9.701,9.852,10.023,10.044,,,
1203,04/22/19 12:15:00 AM,9.336,9.541,9.712,9.718,,,
1204,04/22/19 12:30:00 AM,8.860,9.114,9.254,9.214,,,
1205,04/22/19 12:45:00 AM,8.430,8.719,8.926,8.897,,,
1206,04/22/19 01:00:00 AM,8.026,8.433,8.658,8.576,,,
1207,04/22/19 01:15:00 AM,7.636,7.978,8.234,8.216,,,
1208,04/22/19 01:30:00 AM,7.278,7.694,7.892,8.029,,,
1209,04/22/19 01:45:00 AM,7.192,7.536,7.716,7.793,,,
1210,04/22/19 02:00:00 AM,6.917,7.237,7.425,7.473,,,
1211,04/22/19 02:15:00 AM,6.660,6.943,7.119,7.144,,,
1212,04/22/19 02:30:00 AM,6.258,6.595,6.826,6.827,,,
1213,04/22/19 02:45:00 AM,6.123,6.476,6.696,6.819,,,
1214,04/22/19 03:00:00 AM,5.918,6.212,6.406,6.488,,,
1215,04/22/19 03:15:00 AM,5.974,6.228,6.380,6.499,,,
1216,04/22/19 03:30:00 AM,6.323,6.547,6.702,6.962,,,
1217,04/22/19 03:45:00 AM,6.626,6.826,7.009,7.278,,,
1218,04/22/19 04:00:00 AM,6.618,6.815,6.999,7.045,,,
1219,04/22/19 04:15:00 AM,6.417,6.633,6.704,6.743,,,
1220,04/22/19 04:30:00 AM,6.048,6.245,6.364,6.350,,,
1221,04/22/19 04:45:00 AM,5.736,5.965,6.092,6.142,,,
1222,04/22/19 05:00:00 AM,5.510,5.757,5.886,5.907,,,
1223,04/22/19 05:15:00 AM,5.231,5.454,5.584,5.526,,,
1224,04/22/19 05:30:00 AM,4.982,5.202,5.391,5.475,,,
1225,04/22/19 05:45:00 AM,4.712,4.958,5.153,5.197,,,
1226,04/22/19 06:00:00 AM,4.501,4.715,4.897,4.966,,,
1227,04/22/19 06:15:00 AM,4.412,4.639,4.825,4.998,,,
1228,04/22/19 06:30:00 AM,4.358,4.595,4.772,4.989,,,
1229,04/22/19 06:45:00 AM,4.392,4.613,4.812,4.968,,,
1230,04/22/19 07:00:00 AM,4.534,4.769,4.940,5.011,,,
1231,04/22/19 07:15:00 AM,4.942,5.240,5.374,5.340,,,
1232,04/22/19 07:30:00 AM,5.843,6.197,6.258,6.217,,,
1233,04/22/19 07:45:00 AM,7.170,7.596,7.671,7.469,,,
1234,04/22/19 08:00:00 AM,9.200,9.741,9.803,9.316,,,
1235,04/22/19 08:15:00 AM,11.754,12.672,12.849,11.851,,,
1236,04/22/19 08:30:00 AM,14.538,16.159,16.572,14.426,,,
1237,04/22/19 08:45:00 AM,15.633,17.587,18.264,15.900,,,
1238,04/22/19 09:00:00 AM,18.552,21.319,21.955,18.937,,,
1239,04/22/19 09:15:00 AM,20.339,23.226,23.948,21.376,,,
1240,04/22/19 09:30:00 AM,21.366,23.925,24.637,22.770,,,
1241,04/22/19 09:45:00 AM,24.082,26.672,27.126,25.848,,,
1242,04/22/19 10:00:00 AM,27.081,29.497,29.914,28.648,,,
1243,04/22/19 10:15:00 AM,28.261,30.268,30.754,29.671,,,
1244,04/22/19 10:30:00 AM,27.792,29.670,30.013,29.380,,,
1245,04/22/19 10:45:00 AM,25.595,27.087,27.602,27.067,,,
1246,04/22/19 11:00:00 AM,27.336,28.867,28.953,29.159,,,
1247,04/22/19 11:15:00 AM,30.337,32.185,31.845,32.417,,,
1248,04/22/19 11:30:00 AM,31.844,33.701,33.290,34.066,,,
1249,04/22/19 11:45:00 AM,32.898,34.860,34.507,35.748,,,
1250,04/22/19 12:00:00 PM,29.884,31.553,31.418,32.352,,,
1251,04/22/19 12:15:00 PM,31.281,32.948,32.261,33.605,,,
1252,04/22/19 12:30:00 PM,32.478,33.955,33.058,34.845,,,
1253,04/22/19 12:45:00 PM,33.282,34.967,33.897,36.007,,,
1254,04/22/19 01:00:00 PM,31.441,32.912,32.211,33.971,,,
1255,04/22/19 01:15:00 PM,33.450,34.957,33.825,36.766,,,
1256,04/22/19 01:30:00 PM,35.812,37.420,35.958,39.907,,,
1257,04/22/19 01:45:00 PM,37.092,38.944,37.518,41.992,,,
1258,04/22/19 02:00:00 PM,35.857,37.051,36.015,39.664,,,
1259,04/22/19 02:15:00 PM,35.363,36.720,35.656,39.423,,,
1260,04/22/19 02:30:00 PM,34.563,35.971,35.154,38.437,,,
1261,04/22/19 02:45:00 PM,34.445,35.554,35.317,38.053,,,
1262,04/22/19 03:00:00 PM,34.387,35.698,34.943,38.630,,,
1263,04/22/19 03:15:00 PM,34.962,36.324,35.272,39.063,,,
1264,04/22/19 03:30:00 PM,35.325,36.241,35.825,38.688,,,
1265,04/22/19 03:45:00 PM,35.223,36.718,36.029,39.114,,,
1266,04/22/19 04:00:00 PM,38.987,40.331,39.584,43.539,,,
1267,04/22/19 04:15:00 PM,39.128,40.626,39.781,42.841,,,
1268,04/22/19 04:30:00 PM,38.658,40.152,39.476,41.843,,,
1269,04/22/19 04:45:00 PM,37.518,38.898,38.214,40.204,,,
1270,04/22/19 05:00:00 PM,35.487,36.720,36.366,37.685,,,
1271,04/22/19 05:15:00 PM,34.903,36.138,35.589,37.192,,,
1272,04/22/19 05:30:00 PM,35.362,36.481,36.089,37.418,,,
1273,04/22/19 05:45:00 PM,33.190,34.268,34.425,35.009,,,
1274,04/22/19 06:00:00 PM,28.088,29.103,29.618,29.444,,,
1275,04/22/19 06:15:00 PM,25.624,26.538,26.900,26.894,,,
1276,04/22/19 06:30:00 PM,25.213,26.099,26.384,26.614,,,
1277,04/22/19 06:45:00 PM,24.933,25.576,25.956,26.137,,,
1278,04/22/19 07:00:00 PM,24.038,24.661,24.996,24.998,,,
1279,04/22/19 07:15:00 PM,24.505,25.340,25.577,25.775,,,
1280,04/22/19 07:30:00 PM,24.166,24.877,25.410,25.539,,,
1281,04/22/19 07:45:00 PM,22.761,23.438,23.960,23.749,,,
1282,04/22/19 08:00:00 PM,20.942,21.589,22.045,21.548,,,
1283,04/22/19 08:15:00 PM,19.001,19.588,19.975,19.355,,,
1284,04/22/19 08:30:00 PM,17.137,17.659,17.947,17.320,,,
1285,04/22/19 08:45:00 PM,15.476,15.940,16.137,15.549,,,
1286,04/22/19 09:00:00 PM,14.189,14.587,14.770,14.330,,,
1287,04/22/19 09:15:00 PM,13.300,13.638,13.786,13.445,,,
1288,04/22/19 09:30:00 PM,12.767,13.070,13.242,13.148,,,
1289,04/22/19 09:45:00 PM,12.441,12.717,12.901,12.815,,,
1290,04/22/19 10:00:00 PM,12.031,12.301,12.502,12.409,,,
1291,04/22/19 10:15:00 PM,11.701,11.960,12.128,12.037,,,
1292,04/22/19 10:30:00 PM,11.347,11.605,11.798,11.789,,,
1293,04/22/19 10:45:00 PM,10.953,11.219,11.403,11.326,,,
1294,04/22/19 11:00:00 PM,10.637,10.901,11.052,11.049,,,
1295,04/22/19 11:15:00 PM,10.420,10.638,10.808,10.782,,,
1296,04/22/19 11:30:00 PM,10.127,10.360,10.533,10.521,,,
1297,04/22/19 11:45:00 PM,9.926,10.124,10.285,10.303,,,
1298,04/23/19 12:00:00 AM,9.746,9.946,10.101,10.150,,,
1299,04/23/19 12:15:00 AM,9.577,9.795,9.961,10.017,,,
1300,04/23/19 12:30:00 AM,9.403,9.638,9.809,9.854,,,
1301,04/23/19 12:45:00 AM,9.335,9.583,9.711,9.774,,,
1302,04/23/19 01:00:00 AM,9.242,9.507,9.683,9.761,,,
1303,04/23/19 01:15:00 AM,9.319,9.544,9.701,9.749,,,
1304,04/23/19 01:30:00 AM,9.271,9.464,9.597,9.632,,,
