"Titre de tracé : 10831975"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 10831975, SEN S/N: 10831975, LBL: Temp 1)","Temp., °C (LGR S/N: 10831975, SEN S/N: 10831975, LBL: Temp 2)","Temp., °C (LGR S/N: 10831975, SEN S/N: 10831975, LBL: Temp 3)","Temp., °C (LGR S/N: 10831975, SEN S/N: 10831975, LBL: Temp 4)","Hôte connecté (LGR S/N: 10831975)","Arrêté (LGR S/N: 10831975)","Fin de fichier (LGR S/N: 10831975)"
1,04/09/19 12:00:00 PM,20.065,19.090,16.574,16.010,,,
2,04/09/19 12:15:00 PM,20.332,20.632,17.635,16.691,,,
3,04/09/19 12:30:00 PM,19.407,17.173,15.396,15.633,,,
4,04/09/19 12:45:00 PM,17.856,16.156,14.426,14.789,,,
5,04/09/19 01:00:00 PM,17.428,16.019,14.216,14.521,,,
6,04/09/19 01:15:00 PM,26.588,19.451,17.547,16.379,,,
7,04/09/19 01:30:00 PM,25.547,22.681,23.162,24.336,,,
8,04/09/19 01:45:00 PM,25.145,23.790,23.587,25.243,,,
9,04/09/19 02:00:00 PM,17.854,19.292,18.698,18.704,,,
10,04/09/19 02:15:00 PM,16.156,17.721,16.964,16.871,,,
11,04/09/19 02:30:00 PM,20.457,20.059,19.201,18.516,,,
12,04/09/19 02:45:00 PM,22.802,22.317,21.182,21.775,,,
13,04/09/19 03:00:00 PM,24.344,24.192,20.088,19.086,,,
14,04/09/19 03:15:00 PM,10.983,12.669,11.813,17.812,,,
15,04/09/19 03:30:00 PM,10.641,12.254,11.321,16.634,,,
16,04/09/19 03:45:00 PM,10.537,12.139,11.203,17.129,,,
17,04/09/19 04:00:00 PM,10.488,12.086,11.161,17.598,,,
18,04/09/19 04:15:00 PM,10.458,12.054,11.148,17.672,,,
19,04/09/19 04:30:00 PM,10.439,12.034,11.149,17.541,,,
20,04/09/19 04:45:00 PM,10.426,12.021,11.158,16.694,,,
21,04/09/19 05:00:00 PM,10.417,12.012,11.172,16.247,,,
22,04/09/19 05:15:00 PM,10.409,12.007,11.190,15.819,,,
23,04/09/19 05:30:00 PM,10.404,12.004,11.212,15.521,,,
24,04/09/19 05:45:00 PM,10.401,12.003,11.234,15.212,,,
25,04/09/19 06:00:00 PM,10.400,12.003,11.259,15.043,,,
26,04/09/19 06:15:00 PM,10.398,12.004,11.286,15.088,,,
27,04/09/19 06:30:00 PM,10.398,12.007,11.309,15.142,,,
28,04/09/19 06:45:00 PM,10.400,12.012,11.332,14.916,,,
29,04/09/19 07:00:00 PM,10.400,12.015,11.355,14.694,,,
30,04/09/19 07:15:00 PM,10.403,12.021,11.376,14.397,,,
31,04/09/19 07:30:00 PM,10.404,12.025,11.396,14.056,,,
32,04/09/19 07:45:00 PM,10.407,12.033,11.415,13.757,,,
33,04/09/19 08:00:00 PM,10.410,12.039,11.434,13.413,,,
34,04/09/19 08:15:00 PM,10.413,12.046,11.452,13.096,,,
35,04/09/19 08:30:00 PM,10.418,12.054,11.469,12.740,,,
36,04/09/19 08:45:00 PM,10.423,12.062,11.482,12.412,,,
37,04/09/19 09:00:00 PM,10.427,12.069,11.496,12.178,,,
38,04/09/19 09:15:00 PM,10.432,12.078,11.508,11.954,,,
39,04/09/19 09:30:00 PM,10.438,12.086,11.519,11.645,,,
40,04/09/19 09:45:00 PM,10.443,12.095,11.528,11.358,,,
41,04/09/19 10:00:00 PM,10.449,12.104,11.535,11.111,,,
42,04/09/19 10:15:00 PM,10.455,12.112,11.542,10.896,,,
43,04/09/19 10:30:00 PM,10.461,12.121,11.545,10.696,,,
44,04/09/19 10:45:00 PM,10.467,12.130,11.548,10.553,,,
45,04/09/19 11:00:00 PM,10.473,12.139,11.548,10.511,,,
46,04/09/19 11:15:00 PM,10.479,12.148,11.546,10.380,,,
47,04/09/19 11:30:00 PM,10.485,12.155,11.543,10.214,,,
48,04/09/19 11:45:00 PM,10.492,12.165,11.537,9.997,,,
49,04/10/19 12:00:00 AM,10.499,12.172,11.531,9.783,,,
50,04/10/19 12:15:00 AM,10.505,12.180,11.523,9.583,,,
51,04/10/19 12:30:00 AM,10.511,12.187,11.514,9.398,,,
52,04/10/19 12:45:00 AM,10.518,12.195,11.504,9.239,,,
53,04/10/19 01:00:00 AM,10.525,12.202,11.493,9.094,,,
54,04/10/19 01:15:00 AM,10.531,12.208,11.478,8.934,,,
55,04/10/19 01:30:00 AM,10.537,12.216,11.464,8.784,,,
56,04/10/19 01:45:00 AM,10.544,12.222,11.449,8.640,,,
57,04/10/19 02:00:00 AM,10.548,12.227,11.432,8.511,,,
58,04/10/19 02:15:00 AM,10.554,12.233,11.415,8.388,,,
59,04/10/19 02:30:00 AM,10.560,12.237,11.397,8.258,,,
60,04/10/19 02:45:00 AM,10.565,12.242,11.377,8.143,,,
61,04/10/19 03:00:00 AM,10.571,12.245,11.356,8.028,,,
62,04/10/19 03:15:00 AM,10.576,12.248,11.335,8.074,,,
63,04/10/19 03:30:00 AM,10.580,12.251,11.314,8.254,,,
64,04/10/19 03:45:00 AM,10.585,12.254,11.291,8.503,,,
65,04/10/19 04:00:00 AM,10.589,12.255,11.268,8.716,,,
66,04/10/19 04:15:00 AM,10.592,12.257,11.244,8.835,,,
67,04/10/19 04:30:00 AM,10.597,12.258,11.219,8.916,,,
68,04/10/19 04:45:00 AM,10.600,12.258,11.193,8.984,,,
69,04/10/19 05:00:00 AM,10.603,12.260,11.169,9.049,,,
70,04/10/19 05:15:00 AM,10.606,12.258,11.145,9.098,,,
71,04/10/19 05:30:00 AM,10.608,12.258,11.119,9.145,,,
72,04/10/19 05:45:00 AM,10.611,12.257,11.094,9.180,,,
73,04/10/19 06:00:00 AM,10.612,12.255,11.072,9.214,,,
74,04/10/19 06:15:00 AM,10.614,12.254,11.047,9.245,,,
75,04/10/19 06:30:00 AM,10.615,12.251,11.024,9.267,,,
76,04/10/19 06:45:00 AM,10.617,12.248,11.001,9.287,,,
77,04/10/19 07:00:00 AM,10.617,12.245,10.980,9.310,,,
78,04/10/19 07:15:00 AM,10.617,12.242,10.960,9.322,,,
79,04/10/19 07:30:00 AM,10.617,12.237,10.939,9.353,,,
80,04/10/19 07:45:00 AM,10.617,12.234,10.919,9.430,,,
81,04/10/19 08:00:00 AM,10.617,12.230,10.901,9.527,,,
82,04/10/19 08:15:00 AM,10.615,12.225,10.883,9.617,,,
83,04/10/19 08:30:00 AM,10.615,12.219,10.864,9.703,,,
84,04/10/19 08:45:00 AM,10.614,12.214,10.847,9.848,,,
85,04/10/19 09:00:00 AM,10.612,12.208,10.831,10.013,,,
86,04/10/19 09:15:00 AM,10.611,12.204,10.814,10.130,,,
87,04/10/19 09:30:00 AM,10.609,12.198,10.799,10.308,,,
88,04/10/19 09:45:00 AM,10.606,12.192,10.785,10.475,,,
89,04/10/19 10:00:00 AM,10.605,12.187,10.771,10.556,,,
90,04/10/19 10:15:00 AM,10.602,12.181,10.757,10.776,,,
91,04/10/19 10:30:00 AM,10.600,12.175,10.745,10.951,,,
92,04/10/19 10:45:00 AM,10.597,12.169,10.733,11.253,,,
93,04/10/19 11:00:00 AM,10.594,12.163,10.724,11.450,,,
94,04/10/19 11:15:00 AM,10.591,12.157,10.713,11.636,,,
95,04/10/19 11:30:00 AM,10.588,12.151,10.705,11.963,,,
96,04/10/19 11:45:00 AM,10.585,12.145,10.698,12.263,,,
97,04/10/19 12:00:00 PM,10.582,12.139,10.690,12.355,,,
98,04/10/19 12:15:00 PM,10.579,12.133,10.686,12.425,,,
99,04/10/19 12:30:00 PM,10.576,12.127,10.681,12.329,,,
100,04/10/19 12:45:00 PM,10.573,12.121,10.680,12.826,,,
101,04/10/19 01:00:00 PM,10.569,12.116,10.678,13.150,,,
102,04/10/19 01:15:00 PM,10.566,12.110,10.678,13.907,,,
103,04/10/19 01:30:00 PM,10.562,12.104,10.680,14.403,,,
104,04/10/19 01:45:00 PM,10.559,12.099,10.683,14.617,,,
105,04/10/19 02:00:00 PM,10.556,12.095,10.686,15.369,,,
106,04/10/19 02:15:00 PM,10.553,12.089,10.692,15.737,,,
107,04/10/19 02:30:00 PM,10.548,12.084,10.701,15.843,,,
108,04/10/19 02:45:00 PM,10.545,12.080,10.710,16.403,,,
109,04/10/19 03:00:00 PM,10.542,12.075,10.722,15.860,,,
110,04/10/19 03:15:00 PM,10.539,12.072,10.736,14.880,,,
111,04/10/19 03:30:00 PM,10.536,12.069,10.753,14.661,,,
112,04/10/19 03:45:00 PM,10.533,12.065,10.771,14.761,,,
113,04/10/19 04:00:00 PM,10.530,12.062,10.791,14.493,,,
114,04/10/19 04:15:00 PM,10.528,12.060,10.814,14.282,,,
115,04/10/19 04:30:00 PM,10.525,12.057,10.835,14.192,,,
116,04/10/19 04:45:00 PM,10.524,12.056,10.860,14.324,,,
117,04/10/19 05:00:00 PM,10.521,12.056,10.883,14.128,,,
118,04/10/19 05:15:00 PM,10.519,12.054,10.907,13.978,,,
119,04/10/19 05:30:00 PM,10.518,12.054,10.931,13.783,,,
120,04/10/19 05:45:00 PM,10.516,12.054,10.954,13.663,,,
121,04/10/19 06:00:00 PM,10.514,12.056,10.977,13.678,,,
122,04/10/19 06:15:00 PM,10.514,12.057,10.997,13.523,,,
123,04/10/19 06:30:00 PM,10.513,12.059,11.020,13.245,,,
124,04/10/19 06:45:00 PM,10.513,12.062,11.041,13.120,,,
125,04/10/19 07:00:00 PM,10.513,12.065,11.061,13.075,,,
126,04/10/19 07:15:00 PM,10.514,12.068,11.081,12.941,,,
127,04/10/19 07:30:00 PM,10.514,12.071,11.099,12.736,,,
128,04/10/19 07:45:00 PM,10.516,12.075,11.116,12.595,,,
129,04/10/19 08:00:00 PM,10.518,12.080,11.132,12.538,,,
130,04/10/19 08:15:00 PM,10.519,12.084,11.148,12.455,,,
131,04/10/19 08:30:00 PM,10.521,12.089,11.163,12.348,,,
132,04/10/19 08:45:00 PM,10.522,12.095,11.177,12.207,,,
133,04/10/19 09:00:00 PM,10.525,12.099,11.189,12.078,,,
134,04/10/19 09:15:00 PM,10.527,12.106,11.199,11.977,,,
135,04/10/19 09:30:00 PM,10.530,12.110,11.209,11.848,,,
136,04/10/19 09:45:00 PM,10.533,12.116,11.218,11.774,,,
137,04/10/19 10:00:00 PM,10.536,12.122,11.227,11.774,,,
138,04/10/19 10:15:00 PM,10.539,12.128,11.233,11.754,,,
139,04/10/19 10:30:00 PM,10.544,12.134,11.239,11.712,,,
140,04/10/19 10:45:00 PM,10.547,12.140,11.245,11.651,,,
141,04/10/19 11:00:00 PM,10.551,12.146,11.248,11.579,,,
142,04/10/19 11:15:00 PM,10.554,12.152,11.253,11.494,,,
143,04/10/19 11:30:00 PM,10.559,12.158,11.254,11.388,,,
144,04/10/19 11:45:00 PM,10.562,12.165,11.257,11.292,,,
145,04/11/19 12:00:00 AM,10.566,12.169,11.257,11.221,,,
146,04/11/19 12:15:00 AM,10.569,12.175,11.257,11.169,,,
147,04/11/19 12:30:00 AM,10.574,12.181,11.257,11.094,,,
148,04/11/19 12:45:00 AM,10.579,12.186,11.256,11.020,,,
149,04/11/19 01:00:00 AM,10.582,12.192,11.254,10.966,,,
150,04/11/19 01:15:00 AM,10.586,12.196,11.253,10.887,,,
151,04/11/19 01:30:00 AM,10.591,12.201,11.250,10.805,,,
152,04/11/19 01:45:00 AM,10.594,12.205,11.247,10.718,,,
153,04/11/19 02:00:00 AM,10.599,12.210,11.242,10.612,,,
154,04/11/19 02:15:00 AM,10.602,12.214,11.238,10.537,,,
155,04/11/19 02:30:00 AM,10.606,12.219,11.231,10.492,,,
156,04/11/19 02:45:00 AM,10.609,12.222,11.227,10.394,,,
157,04/11/19 03:00:00 AM,10.614,12.227,11.221,10.233,,,
158,04/11/19 03:15:00 AM,10.617,12.230,11.215,10.130,,,
159,04/11/19 03:30:00 AM,10.620,12.233,11.207,9.938,,,
160,04/11/19 03:45:00 AM,10.625,12.236,11.201,9.701,,,
161,04/11/19 04:00:00 AM,10.628,12.239,11.192,9.540,,,
162,04/11/19 04:15:00 AM,10.631,12.242,11.184,9.386,,,
163,04/11/19 04:30:00 AM,10.634,12.245,11.175,9.271,,,
164,04/11/19 04:45:00 AM,10.637,12.246,11.166,9.109,,,
165,04/11/19 05:00:00 AM,10.638,12.248,11.157,8.934,,,
166,04/11/19 05:15:00 AM,10.641,12.251,11.146,8.702,,,
167,04/11/19 05:30:00 AM,10.644,12.252,11.134,8.501,,,
168,04/11/19 05:45:00 AM,10.646,12.252,11.123,8.430,,,
169,04/11/19 06:00:00 AM,10.649,12.254,11.110,8.271,,,
170,04/11/19 06:15:00 AM,10.650,12.255,11.097,8.170,,,
171,04/11/19 06:30:00 AM,10.654,12.255,11.084,8.018,,,
172,04/11/19 06:45:00 AM,10.655,12.255,11.069,7.829,,,
173,04/11/19 07:00:00 AM,10.657,12.257,11.053,7.749,,,
174,04/11/19 07:15:00 AM,10.658,12.257,11.038,7.636,,,
175,04/11/19 07:30:00 AM,10.660,12.255,11.021,7.577,,,
176,04/11/19 07:45:00 AM,10.661,12.255,11.005,7.539,,,
177,04/11/19 08:00:00 AM,10.661,12.254,10.986,7.597,,,
178,04/11/19 08:15:00 AM,10.663,12.254,10.968,7.674,,,
179,04/11/19 08:30:00 AM,10.663,12.252,10.948,7.824,,,
180,04/11/19 08:45:00 AM,10.664,12.251,10.928,7.946,,,
181,04/11/19 09:00:00 AM,10.664,12.249,10.908,8.159,,,
182,04/11/19 09:15:00 AM,10.664,12.246,10.887,8.360,,,
183,04/11/19 09:30:00 AM,10.664,12.245,10.867,8.531,,,
184,04/11/19 09:45:00 AM,10.664,12.242,10.846,8.762,,,
185,04/11/19 10:00:00 AM,10.664,12.239,10.825,9.013,,,
186,04/11/19 10:15:00 AM,10.664,12.236,10.805,9.250,,,
187,04/11/19 10:30:00 AM,10.663,12.231,10.783,9.608,,,
188,04/11/19 10:45:00 AM,10.661,12.228,10.764,9.878,,,
189,04/11/19 11:00:00 AM,10.661,12.224,10.745,10.116,,,
190,04/11/19 11:15:00 AM,10.660,12.219,10.727,10.449,,,
191,04/11/19 11:30:00 AM,10.658,12.214,10.709,10.754,,,
192,04/11/19 11:45:00 AM,10.657,12.210,10.693,11.040,,,
193,04/11/19 12:00:00 PM,10.654,12.204,10.678,11.321,,,
194,04/11/19 12:15:00 PM,10.652,12.199,10.664,11.712,,,
195,04/11/19 12:30:00 PM,10.649,12.193,10.654,12.227,,,
196,04/11/19 12:45:00 PM,10.647,12.189,10.644,12.656,,,
197,04/11/19 01:00:00 PM,10.644,12.183,10.638,12.980,,,
198,04/11/19 01:15:00 PM,10.641,12.177,10.632,13.544,,,
199,04/11/19 01:30:00 PM,10.638,12.171,10.629,14.026,,,
200,04/11/19 01:45:00 PM,10.635,12.165,10.629,14.438,,,
201,04/11/19 02:00:00 PM,10.632,12.158,10.632,14.776,,,
202,04/11/19 02:15:00 PM,10.629,12.152,10.637,14.930,,,
203,04/11/19 02:30:00 PM,10.626,12.148,10.644,15.000,,,
204,04/11/19 02:45:00 PM,10.623,12.142,10.654,15.108,,,
205,04/11/19 03:00:00 PM,10.618,12.137,10.666,15.436,,,
206,04/11/19 03:15:00 PM,10.615,12.131,10.681,16.149,,,
207,04/11/19 03:30:00 PM,10.612,12.127,10.698,15.819,,,
208,04/11/19 03:45:00 PM,10.609,12.122,10.716,15.934,,,
209,04/11/19 04:00:00 PM,10.606,12.119,10.738,16.120,,,
210,04/11/19 04:15:00 PM,10.603,12.115,10.759,16.329,,,
211,04/11/19 04:30:00 PM,10.600,12.112,10.783,16.134,,,
212,04/11/19 04:45:00 PM,10.597,12.109,10.808,15.560,,,
213,04/11/19 05:00:00 PM,10.594,12.107,10.834,14.759,,,
214,04/11/19 05:15:00 PM,10.591,12.106,10.861,14.276,,,
215,04/11/19 05:30:00 PM,10.589,12.104,10.889,13.946,,,
216,04/11/19 05:45:00 PM,10.588,12.102,10.918,13.658,,,
217,04/11/19 06:00:00 PM,10.585,12.102,10.945,13.382,,,
218,04/11/19 06:15:00 PM,10.585,12.104,10.972,13.166,,,
219,04/11/19 06:30:00 PM,10.583,12.106,10.998,13.017,,,
220,04/11/19 06:45:00 PM,10.582,12.107,11.027,12.761,,,
221,04/11/19 07:00:00 PM,10.582,12.109,11.052,12.524,,,
222,04/11/19 07:15:00 PM,10.582,12.112,11.075,12.267,,,
223,04/11/19 07:30:00 PM,10.582,12.115,11.096,12.039,,,
224,04/11/19 07:45:00 PM,10.582,12.118,11.116,11.822,,,
225,04/11/19 08:00:00 PM,10.583,12.122,11.134,11.593,,,
226,04/11/19 08:15:00 PM,10.585,12.127,11.151,11.382,,,
227,04/11/19 08:30:00 PM,10.586,12.133,11.166,11.140,,,
228,04/11/19 08:45:00 PM,10.588,12.137,11.180,10.965,,,
229,04/11/19 09:00:00 PM,10.591,12.143,11.190,10.751,,,
230,04/11/19 09:15:00 PM,10.592,12.149,11.201,10.589,,,
231,04/11/19 09:30:00 PM,10.595,12.155,11.209,10.305,,,
232,04/11/19 09:45:00 PM,10.599,12.162,11.215,10.222,,,
233,04/11/19 10:00:00 PM,10.602,12.168,11.219,10.053,,,
234,04/11/19 10:15:00 PM,10.606,12.174,11.222,9.814,,,
235,04/11/19 10:30:00 PM,10.609,12.181,11.224,9.621,,,
236,04/11/19 10:45:00 PM,10.614,12.187,11.224,9.615,,,
237,04/11/19 11:00:00 PM,10.617,12.193,11.222,9.430,,,
238,04/11/19 11:15:00 PM,10.621,12.199,11.219,9.330,,,
239,04/11/19 11:30:00 PM,10.625,12.205,11.215,9.179,,,
240,04/11/19 11:45:00 PM,10.629,12.211,11.209,8.940,,,
241,04/12/19 12:00:00 AM,10.634,12.217,11.203,8.871,,,
242,04/12/19 12:15:00 AM,10.638,12.222,11.193,8.871,,,
243,04/12/19 12:30:00 AM,10.641,12.228,11.184,8.647,,,
244,04/12/19 12:45:00 AM,10.646,12.233,11.174,8.629,,,
245,04/12/19 01:00:00 AM,10.650,12.237,11.161,8.546,,,
246,04/12/19 01:15:00 AM,10.654,12.242,11.149,8.431,,,
247,04/12/19 01:30:00 AM,10.658,12.246,11.136,8.305,,,
248,04/12/19 01:45:00 AM,10.661,12.249,11.120,8.127,,,
249,04/12/19 02:00:00 AM,10.666,12.252,11.105,8.088,,,
250,04/12/19 02:15:00 AM,10.669,12.255,11.088,7.993,,,
251,04/12/19 02:30:00 AM,10.672,12.258,11.072,7.871,,,
252,04/12/19 02:45:00 AM,10.675,12.260,11.055,7.690,,,
253,04/12/19 03:00:00 AM,10.678,12.261,11.037,7.404,,,
254,04/12/19 03:15:00 AM,10.681,12.263,11.018,7.220,,,
255,04/12/19 03:30:00 AM,10.683,12.264,10.998,7.051,,,
256,04/12/19 03:45:00 AM,10.686,12.264,10.979,6.868,,,
257,04/12/19 04:00:00 AM,10.687,12.264,10.959,6.694,,,
258,04/12/19 04:15:00 AM,10.689,12.264,10.937,6.561,,,
259,04/12/19 04:30:00 AM,10.690,12.264,10.916,6.480,,,
260,04/12/19 04:45:00 AM,10.692,12.263,10.893,6.431,,,
261,04/12/19 05:00:00 AM,10.693,12.261,10.872,6.315,,,
262,04/12/19 05:15:00 AM,10.693,12.260,10.849,6.123,,,
263,04/12/19 05:30:00 AM,10.695,12.258,10.825,6.006,,,
264,04/12/19 05:45:00 AM,10.695,12.255,10.800,5.947,,,
265,04/12/19 06:00:00 AM,10.695,12.252,10.776,5.807,,,
266,04/12/19 06:15:00 AM,10.695,12.249,10.751,5.671,,,
267,04/12/19 06:30:00 AM,10.695,12.246,10.725,5.546,,,
268,04/12/19 06:45:00 AM,10.693,12.242,10.698,5.417,,,
269,04/12/19 07:00:00 AM,10.693,12.237,10.672,5.311,,,
270,04/12/19 07:15:00 AM,10.692,12.233,10.644,5.234,,,
271,04/12/19 07:30:00 AM,10.690,12.228,10.617,5.224,,,
272,04/12/19 07:45:00 AM,10.689,12.222,10.589,5.293,,,
273,04/12/19 08:00:00 AM,10.687,12.217,10.560,5.391,,,
274,04/12/19 08:15:00 AM,10.684,12.211,10.530,5.539,,,
275,04/12/19 08:30:00 AM,10.681,12.205,10.502,5.760,,,
276,04/12/19 08:45:00 AM,10.680,12.198,10.473,6.049,,,
277,04/12/19 09:00:00 AM,10.676,12.190,10.444,6.406,,,
278,04/12/19 09:15:00 AM,10.673,12.184,10.415,6.685,,,
279,04/12/19 09:30:00 AM,10.669,12.177,10.386,7.010,,,
280,04/12/19 09:45:00 AM,10.666,12.168,10.357,7.368,,,
281,04/12/19 10:00:00 AM,10.661,12.160,10.328,7.785,,,
282,04/12/19 10:15:00 AM,10.657,12.151,10.300,8.104,,,
283,04/12/19 10:30:00 AM,10.654,12.142,10.274,8.456,,,
284,04/12/19 10:45:00 AM,10.647,12.133,10.248,8.871,,,
285,04/12/19 11:00:00 AM,10.643,12.124,10.224,9.299,,,
286,04/12/19 11:15:00 AM,10.638,12.113,10.199,9.578,,,
287,04/12/19 11:30:00 AM,10.632,12.104,10.178,10.092,,,
288,04/12/19 11:45:00 AM,10.626,12.093,10.158,10.456,,,
289,04/12/19 12:00:00 PM,10.621,12.083,10.141,10.922,,,
290,04/12/19 12:15:00 PM,10.615,12.074,10.125,11.384,,,
291,04/12/19 12:30:00 PM,10.609,12.063,10.112,11.830,,,
292,04/12/19 12:45:00 PM,10.602,12.053,10.101,12.367,,,
293,04/12/19 01:00:00 PM,10.595,12.042,10.093,13.013,,,
294,04/12/19 01:15:00 PM,10.589,12.031,10.089,13.427,,,
295,04/12/19 01:30:00 PM,10.582,12.021,10.087,13.919,,,
296,04/12/19 01:45:00 PM,10.574,12.010,10.087,14.183,,,
297,04/12/19 02:00:00 PM,10.568,12.000,10.090,14.366,,,
298,04/12/19 02:15:00 PM,10.560,11.989,10.098,14.442,,,
299,04/12/19 02:30:00 PM,10.553,11.980,10.107,14.792,,,
300,04/12/19 02:45:00 PM,10.547,11.971,10.119,15.475,,,
301,04/12/19 03:00:00 PM,10.539,11.960,10.135,15.376,,,
302,04/12/19 03:15:00 PM,10.533,11.953,10.152,14.928,,,
303,04/12/19 03:30:00 PM,10.525,11.943,10.171,15.040,,,
304,04/12/19 03:45:00 PM,10.519,11.936,10.193,14.602,,,
305,04/12/19 04:00:00 PM,10.511,11.928,10.217,14.746,,,
306,04/12/19 04:15:00 PM,10.505,11.922,10.242,14.393,,,
307,04/12/19 04:30:00 PM,10.499,11.916,10.270,14.211,,,
308,04/12/19 04:45:00 PM,10.493,11.910,10.297,14.108,,,
309,04/12/19 05:00:00 PM,10.487,11.906,10.325,14.144,,,
310,04/12/19 05:15:00 PM,10.482,11.901,10.354,13.756,,,
311,04/12/19 05:30:00 PM,10.476,11.898,10.383,13.572,,,
312,04/12/19 05:45:00 PM,10.472,11.895,10.412,13.309,,,
313,04/12/19 06:00:00 PM,10.467,11.893,10.441,12.977,,,
314,04/12/19 06:15:00 PM,10.462,11.892,10.469,12.778,,,
315,04/12/19 06:30:00 PM,10.459,11.890,10.496,12.650,,,
316,04/12/19 06:45:00 PM,10.456,11.890,10.522,12.364,,,
317,04/12/19 07:00:00 PM,10.453,11.890,10.548,12.121,,,
318,04/12/19 07:15:00 PM,10.450,11.892,10.571,11.878,,,
319,04/12/19 07:30:00 PM,10.449,11.893,10.595,11.657,,,
320,04/12/19 07:45:00 PM,10.447,11.895,10.617,11.450,,,
321,04/12/19 08:00:00 PM,10.446,11.898,10.638,11.180,,,
322,04/12/19 08:15:00 PM,10.446,11.901,10.658,10.919,,,
323,04/12/19 08:30:00 PM,10.444,11.904,10.675,10.631,,,
324,04/12/19 08:45:00 PM,10.444,11.909,10.690,10.386,,,
325,04/12/19 09:00:00 PM,10.444,11.913,10.705,10.165,,,
326,04/12/19 09:15:00 PM,10.446,11.918,10.718,9.967,,,
327,04/12/19 09:30:00 PM,10.446,11.922,10.728,9.752,,,
328,04/12/19 09:45:00 PM,10.447,11.927,10.738,9.549,,,
329,04/12/19 10:00:00 PM,10.449,11.931,10.745,9.376,,,
330,04/12/19 10:15:00 PM,10.450,11.937,10.751,9.253,,,
331,04/12/19 10:30:00 PM,10.452,11.942,10.756,9.151,,,
332,04/12/19 10:45:00 PM,10.453,11.948,10.759,9.069,,,
333,04/12/19 11:00:00 PM,10.456,11.953,10.760,8.995,,,
334,04/12/19 11:15:00 PM,10.458,11.959,10.759,8.905,,,
335,04/12/19 11:30:00 PM,10.461,11.963,10.757,8.854,,,
336,04/12/19 11:45:00 PM,10.464,11.968,10.754,8.789,,,
337,04/13/19 12:00:00 AM,10.466,11.974,10.750,8.692,,,
338,04/13/19 12:15:00 AM,10.469,11.978,10.745,8.622,,,
339,04/13/19 12:30:00 AM,10.472,11.983,10.738,8.545,,,
340,04/13/19 12:45:00 AM,10.475,11.987,10.730,8.428,,,
341,04/13/19 01:00:00 AM,10.476,11.990,10.721,8.350,,,
342,04/13/19 01:15:00 AM,10.479,11.995,10.712,8.219,,,
343,04/13/19 01:30:00 AM,10.482,11.998,10.702,8.056,,,
344,04/13/19 01:45:00 AM,10.485,12.001,10.690,7.829,,,
345,04/13/19 02:00:00 AM,10.487,12.004,10.680,7.549,,,
346,04/13/19 02:15:00 AM,10.490,12.007,10.667,7.263,,,
347,04/13/19 02:30:00 AM,10.492,12.009,10.654,7.053,,,
348,04/13/19 02:45:00 AM,10.495,12.010,10.640,6.848,,,
349,04/13/19 03:00:00 AM,10.496,12.012,10.626,6.663,,,
350,04/13/19 03:15:00 AM,10.498,12.013,10.611,6.452,,,
351,04/13/19 03:30:00 AM,10.499,12.015,10.594,6.296,,,
352,04/13/19 03:45:00 AM,10.501,12.015,10.579,6.180,,,
353,04/13/19 04:00:00 AM,10.502,12.015,10.560,6.064,,,
354,04/13/19 04:15:00 AM,10.504,12.015,10.542,5.981,,,
355,04/13/19 04:30:00 AM,10.504,12.015,10.524,5.934,,,
356,04/13/19 04:45:00 AM,10.505,12.015,10.504,5.819,,,
357,04/13/19 05:00:00 AM,10.505,12.013,10.484,5.674,,,
358,04/13/19 05:15:00 AM,10.505,12.012,10.462,5.589,,,
359,04/13/19 05:30:00 AM,10.505,12.010,10.441,5.546,,,
360,04/13/19 05:45:00 AM,10.505,12.007,10.418,5.521,,,
361,04/13/19 06:00:00 AM,10.505,12.006,10.395,5.486,,,
362,04/13/19 06:15:00 AM,10.505,12.003,10.372,5.428,,,
363,04/13/19 06:30:00 AM,10.504,12.000,10.348,5.367,,,
364,04/13/19 06:45:00 AM,10.504,11.995,10.323,5.298,,,
365,04/13/19 07:00:00 AM,10.502,11.992,10.299,5.200,,,
366,04/13/19 07:15:00 AM,10.501,11.987,10.273,5.164,,,
367,04/13/19 07:30:00 AM,10.499,11.983,10.247,5.166,,,
368,04/13/19 07:45:00 AM,10.498,11.978,10.221,5.189,,,
369,04/13/19 08:00:00 AM,10.495,11.972,10.194,5.264,,,
370,04/13/19 08:15:00 AM,10.493,11.968,10.168,5.396,,,
371,04/13/19 08:30:00 AM,10.490,11.962,10.142,5.611,,,
372,04/13/19 08:45:00 AM,10.487,11.956,10.115,5.853,,,
373,04/13/19 09:00:00 AM,10.484,11.948,10.089,6.137,,,
374,04/13/19 09:15:00 AM,10.481,11.942,10.063,6.360,,,
375,04/13/19 09:30:00 AM,10.478,11.934,10.036,6.574,,,
376,04/13/19 09:45:00 AM,10.473,11.927,10.010,6.895,,,
377,04/13/19 10:00:00 AM,10.470,11.919,9.984,7.258,,,
378,04/13/19 10:15:00 AM,10.466,11.910,9.960,7.569,,,
379,04/13/19 10:30:00 AM,10.461,11.903,9.935,7.871,,,
380,04/13/19 10:45:00 AM,10.456,11.893,9.911,8.238,,,
381,04/13/19 11:00:00 AM,10.452,11.884,9.889,8.587,,,
